frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,sph,hit_ratio
260,61.4854,61.155328,49.99978,225.86781,122.09207,2073600,0.35410672,38.050285,397.95966,0.09561343
261,62.6162,62.293632,50.0,225.86226,122.09315,2073600,0.35410702,38.050262,397.95538,0.09561439
262,62.6853,62.33584,49.99991,225.86366,122.096245,2073600,0.35410732,38.049725,397.95984,0.09561198
263,60.1144,59.68688,49.999535,225.86786,122.09974,2073600,0.3541076,38.04927,397.96713,0.095609084
264,62.0835,61.666016,49.999325,225.85849,122.09799,2073600,0.35410795,38.048767,397.9558,0.09561053
265,61.2618,60.913664,49.999294,225.85893,122.10383,2073600,0.35410824,38.04821,397.96204,0.09560764
266,62.2093,61.865216,49.998775,225.84337,122.09512,2073600,0.35410857,38.04853,397.93726,0.09561439
267,59.0931,58.767936,49.99898,225.84996,122.10253,2073600,0.3541089,38.04835,397.95148,0.09561053
268,62.4607,62.132192,49.99953,225.85107,122.105286,2073600,0.35410923,38.0482,397.9559,0.095609084
269,61.4891,61.110688,50.0,225.84946,122.107796,2073600,0.35410956,38.04756,397.95724,0.095607154
270,62.173,61.844128,50.0,225.85805,122.11515,2073600,0.35410982,38.04755,397.97318,0.0956033
271,62.3484,61.966528,49.999954,225.865,122.12143,2073600,0.35411015,38.04747,397.9864,0.09559992
272,62.4318,62.049216,49.999485,225.87366,122.122894,2073600,0.35411048,38.047813,397.99603,0.095598474
273,60.485,60.078208,49.99922,225.85007,122.10827,2073600,0.3541108,38.047783,397.95758,0.09560764
274,61.9916,61.6448,49.99983,225.84439,122.10409,2073600,0.3541111,38.04786,397.9483,0.09561005
275,61.7797,61.43104,49.999607,225.84285,122.1056,2073600,0.3541114,38.04764,397.94806,0.09560957
276,59.9759,59.629536,49.9995,225.84065,122.109695,2073600,0.3541117,38.047432,397.94983,0.09560861
277,62.234,61.904832,49.99962,225.84627,122.11507,2073600,0.354112,38.04696,397.96094,0.09560475
278,61.1531,60.801024,49.999588,225.84523,122.11853,2073600,0.35411236,38.046227,397.96335,0.09560233
279,62.4578,62.099456,49.999752,225.85617,122.12686,2073600,0.35411268,38.046356,397.9828,0.095598
280,62.2141,61.834656,49.999485,225.86763,122.13464,2073600,0.354113,38.046444,398.00177,0.09559365
281,64.3801,63.968576,49.999714,225.86876,122.138626,2073600,0.35411334,38.04657,398.00708,0.09559269
282,61.3124,60.923424,49.99978,225.87729,122.144806,2073600,0.35411364,38.04683,398.02188,0.095589794
283,61.1682,60.827648,49.99956,225.87482,122.1462,2073600,0.35411394,38.046707,398.0206,0.095589794
284,61.5702,61.2352,49.999935,225.88095,122.151764,2073600,0.35411426,38.047092,398.03265,0.095587865
285,61.6569,61.322368,49.999214,225.88051,122.151245,2073600,0.35411456,38.04693,398.03098,0.095587865
286,61.9235,61.595648,49.99963,225.8828,122.15134,2073600,0.3541149,38.047005,398.03375,0.09558739
287,61.5316,61.176096,49.999573,225.8747,122.15067,2073600,0.3541152,38.047123,398.02493,0.095589794
288,60.7421,60.424192,49.99977,225.85869,122.144714,2073600,0.3541155,38.046963,398.00317,0.095594615
289,62.9945,62.634048,49.99941,225.8505,122.14351,2073600,0.35411578,38.04699,397.9934,0.09559703
290,61.2526,60.920608,49.999474,225.85608,122.14938,2073600,0.35411608,38.04732,398.00494,0.0955951
291,63.0444,62.629536,49.99942,225.85251,122.14922,2073600,0.35411638,38.047348,398.00116,0.09559607
292,63.6683,63.230336,49.9997,225.85606,122.15691,2073600,0.3541167,38.04691,398.0127,0.09559221
293,62.1319,61.738848,49.99963,225.86646,122.16806,2073600,0.354117,38.046467,398.03415,0.095585935
294,61.5054,61.168736,49.999157,225.8591,122.167175,2073600,0.35411733,38.04621,398.02542,0.09558739
295,62.7748,62.419104,49.999332,225.86688,122.169846,2073600,0.35411763,38.04646,398.03607,0.09558546
296,60.6067,60.2112,49.999046,225.87587,122.17437,2073600,0.35411796,38.04638,398.0493,0.09558208
297,62.5828,62.25776,49.999374,225.88936,122.18726,2073600,0.3541183,38.04605,398.076,0.09557485
298,61.4345,61.10208,49.99914,225.90103,122.19333,2073600,0.3541186,38.04638,398.0935,0.09557147
299,62.2465,61.888704,49.99942,225.9056,122.197716,2073600,0.3541189,38.046303,398.10275,0.09556906
300,63.7501,63.406496,49.99937,225.89568,122.19479,2073600,0.35411927,38.046032,398.08984,0.09557147
301,60.7748,60.4408,49.99999,225.89458,122.1968,2073600,0.3541196,38.0456,398.09137,0.09557002
302,62.708,62.276192,49.999832,225.88899,122.194786,2073600,0.3541199,38.04505,398.08362,0.095570505
303,61.5948,61.239296,49.999626,225.89081,122.19437,2073600,0.35412017,38.045166,398.0848,0.095570505
304,62.0965,61.738944,49.99963,225.89537,122.19791,2073600,0.3541205,38.045364,398.0929,0.09556906
305,60.801,60.423008,49.99953,225.88554,122.19651,2073600,0.3541208,38.045242,398.08157,0.09557147
306,59.9863,59.666016,50.0,225.88658,122.19736,2073600,0.35412115,38.045273,398.08395,0.09557099
307,61.7127,61.357888,49.999565,225.89648,122.206375,2073600,0.35412145,38.04493,398.10242,0.095565684
308,61.9088,61.52624,49.99978,225.89308,122.2055,2073600,0.35412177,38.04454,398.09836,0.095565684
309,60.4358,60.062848,49.999706,225.90494,122.21491,2073600,0.3541221,38.044647,398.11954,0.09556086
310,61.572,61.232992,49.99961,225.91304,122.223,2073600,0.35412237,38.04465,398.13565,0.095557004
311,62.893,62.548512,49.99949,225.932,122.235985,2073600,0.3541227,38.04481,398.16748,0.09554977
312,62.3014,61.96768,49.9996,225.93646,122.24171,2073600,0.35412303,38.04464,398.17776,0.09554687
313,63.6418,63.185152,49.999798,225.93544,122.2414,2073600,0.35412335,38.044918,398.17664,0.09554784
314,60.8579,60.441344,49.999832,225.91884,122.23364,2073600,0.35412368,38.044704,398.1523,0.095553145
315,61.3874,60.997664,49.999317,225.92007,122.23628,2073600,0.354124,38.044838,398.1557,0.09555266
316,64.8572,64.398688,49.99989,225.93044,122.24767,2073600,0.35412434,38.044662,398.178,0.09554687
317,63.7854,63.432864,49.999798,225.9331,122.25267,2073600,0.35412467,38.04462,398.18555,0.09554495
318,62.1436,61.777344,49.99963,225.92316,122.25052,2073600,0.35412496,38.044212,398.1733,0.09554687
319,62.3512,62.016704,50.0,225.92537,122.25365,2073600,0.35412532,38.044567,398.17902,0.095546395
320,59.0735,58.706016,49.999092,225.91571,122.24788,2073600,0.35412562,38.044926,398.16266,0.095551215
321,62.8742,62.517184,49.999535,225.91191,122.24841,2073600,0.35412592,38.045044,398.15985,0.095552176
322,61.5961,61.270016,50.0,225.92169,122.25693,2073600,0.35412621,38.044914,398.17862,0.095547356
323,61.8007,61.475584,49.999756,225.91817,122.257034,2073600,0.35412654,38.044563,398.17493,0.095547356
324,61.1226,60.8008,49.99947,225.91942,122.26012,2073600,0.3541268,38.044376,398.17902,0.09554591
325,61.5808,61.172032,49.99967,225.91072,122.256386,2073600,0.3541271,38.044167,398.16678,0.095548324
326,63.1208,62.731936,49.999203,225.90579,122.2561,2073600,0.3541274,38.044006,398.1611,0.095549285
327,61.8968,61.5672,49.998997,225.90895,122.25692,2073600,0.35412773,38.044174,398.1649,0.0955488
328,63.7545,63.413792,49.99953,225.91263,122.26067,2073600,0.35412803,38.043976,398.17285,0.095546395
329,61.0894,60.760672,49.99949,225.91821,122.261246,2073600,0.35412833,38.043987,398.17896,0.09554495
330,62.1487,61.790144,49.999542,225.91982,122.26529,2073600,0.35412863,38.04357,398.18466,0.095542535
331,62.0025,61.633824,49.99952,225.91943,122.266716,2073600,0.35412893,38.043476,398.18567,0.09554205
332,61.405,60.827648,49.999454,225.93204,122.28111,2073600,0.35412925,38.042976,398.2126,0.09553434
333,60.3027,59.903232,49.99951,225.93327,122.280785,2073600,0.35412958,38.043262,398.2136,0.09553482
334,61.1731,60.78592,49.99945,225.93776,122.28802,2073600,0.35412985,38.04303,398.22522,0.09553144
335,62.0852,61.743584,49.999546,225.94391,122.29185,2073600,0.35413015,38.04284,398.2353,0.09552855
336,62.2041,61.796352,49.99945,225.94278,122.29306,2073600,0.35413045,38.043034,398.2353,0.095529035
337,64.609,64.096576,49.999752,225.94373,122.29638,2073600,0.35413072,38.042892,398.23987,0.09552758
338,61.0818,60.677984,49.999584,225.96422,122.31215,2073600,0.35413104,38.04269,398.27594,0.095518425
339,60.9731,60.655616,49.999542,225.96556,122.31312,2073600,0.35413134,38.042908,398.2782,0.095518425
340,62.5415,62.203744,49.999817,225.96306,122.31658,2073600,0.35413164,38.04283,398.27948,0.09551794
341,61.4998,61.145088,49.999077,225.96631,122.3205,2073600,0.35413194,38.04268,398.2859,0.09551601
342,63.175,62.796192,49.999718,225.9717,122.32514,2073600,0.35413224,38.042355,398.29654,0.095512636
343,62.6743,62.325024,49.999516,225.9905,122.33736,2073600,0.35413256,38.042606,398.3274,0.095505886
344,61.598,61.28128,49.999565,225.98773,122.33743,2073600,0.35413286,38.04236,398.32474,0.095505886
345,62.3963,62.08224,49.99953,226.0025,122.34793,2073600,0.35413313,38.04227,398.34998,0.09549961
346,62.1231,61.806432,49.999615,226.00465,122.35458,2073600,0.35413346,38.04216,398.35886,0.095497206
347,61.3171,60.908704,49.999683,226.00885,122.354355,2073600,0.35413373,38.04254,398.3629,0.095497206
348,62.1181,61.758752,49.999348,226.00095,122.35132,2073600,0.354134,38.04281,398.35162,0.09550058
349,63.279,62.947136,49.99974,225.99715,122.34769,2073600,0.3541343,38.0431,398.34457,0.09550299
350,62.1885,61.812736,49.999737,225.99069,122.339,2073600,0.3541346,38.04357,398.3294,0.095507815
351,61.6875,61.325888,49.999516,225.98763,122.339096,2073600,0.3541349,38.043457,398.32623,0.09550829
352,60.2542,59.800864,49.999203,225.99866,122.34558,2073600,0.35413516,38.043373,398.34344,0.095503956
353,61.8737,61.549312,49.999763,225.99219,122.34614,2073600,0.35413548,38.04267,398.33807,0.09550347
354,62.3009,61.88032,49.99969,225.99574,122.347626,2073600,0.35413578,38.042953,398.34305,0.09550299
355,60.359,60.018688,50.0,226.00185,122.35311,2073600,0.35413608,38.04294,398.35495,0.0955001
356,61.264,60.932096,50.0,225.99365,122.35133,2073600,0.35413638,38.04275,398.34497,0.09550203
357,59.6087,59.2584,49.99964,225.99057,122.35012,2073600,0.35413665,38.042503,398.34033,0.09550251
358,60.5713,60.257792,50.0,226.00763,122.36266,2073600,0.3541369,38.042095,398.3703,0.09549431
359,62.0772,61.759328,49.999382,226.00838,122.36332,2073600,0.35413724,38.042362,398.37106,0.09549479
360,61.3286,61.018016,50.0,226.00795,122.36449,2073600,0.35413754,38.0423,398.37244,0.09549431
361,61.8639,61.55488,49.999958,226.0002,122.36181,2073600,0.35413784,38.04207,398.36197,0.09549624
362,60.041,59.734048,49.99983,226.00958,122.36935,2073600,0.35413817,38.04175,398.37875,0.09549142
363,61.5999,61.354208,49.999786,226.02022,122.376884,2073600,0.3541385,38.041756,398.3969,0.09548707
364,62.8916,62.533632,49.999798,226.02168,122.38094,2073600,0.35413876,38.041706,398.40244,0.09548563
365,61.0386,60.6208,49.999504,226.02759,122.38725,2073600,0.35413906,38.04169,398.41437,0.09548274
366,61.7356,61.350944,49.999752,226.02655,122.38783,2073600,0.35413936,38.04167,398.41412,0.09548274
367,60.1438,59.77856,49.999863,226.02336,122.38483,2073600,0.3541397,38.041668,398.40805,0.09548418
368,61.6593,61.33872,49.999752,226.02554,122.38613,2073600,0.35414,38.041603,398.41144,0.09548322
369,62.1128,61.76656,50.0,226.03741,122.39589,2073600,0.3541403,38.041195,398.4333,0.09547695
370,61.7229,61.36864,49.999958,226.03392,122.39324,2073600,0.3541406,38.041183,398.42712,0.09547839
371,63.1329,62.75024,49.99913,226.03233,122.39659,2073600,0.35414094,38.040695,398.42804,0.09547695
372,60.3209,59.928064,49.99947,226.04059,122.40025,2073600,0.35414124,38.04052,398.4403,0.09547357
373,60.6841,60.3632,50.0,226.05162,122.4071,2073600,0.35414153,38.04074,398.45874,0.09546971
374,61.6881,61.362944,49.99984,226.0544,122.40794,2073600,0.35414186,38.04088,398.46216,0.09546923
375,62.8536,62.400832,49.99942,226.05472,122.412384,2073600,0.3541422,38.040718,398.46652,0.09546778
376,62.4261,62.021632,49.99942,226.04294,122.406784,2073600,0.35414246,38.041172,398.44916,0.09547309
377,73.3914,73.039904,49.999847,226.05243,122.41504,2073600,0.35414273,38.040985,398.46732,0.09546827
378,60.5249,60.156512,49.999645,226.05437,122.418175,2073600,0.35414308,38.04068,398.4722,0.09546634
379,61.3368,61.011872,50.0,226.04735,122.41885,2073600,0.3541434,38.04011,398.46622,0.09546634
380,61.3637,61.017728,49.999653,226.06235,122.42831,2073600,0.35414368,38.040104,398.49033,0.09546055
381,64.0415,63.721472,49.999622,226.06099,122.426155,2073600,0.35414398,38.03996,398.48676,0.09546103
382,62.3111,61.993344,49.999638,226.06097,122.428,2073600,0.3541443,38.04033,398.48862,0.09546152
383,61.2103,60.848416,49.999527,226.06151,122.427185,2073600,0.3541446,38.040096,398.48822,0.09546103
384,59.3151,58.990592,49.999657,226.04948,122.422226,2073600,0.3541449,38.040028,398.47137,0.09546489
385,61.9463,61.591648,49.999344,226.04573,122.42612,2073600,0.35414517,38.039623,398.4712,0.095463924
386,60.3611,59.989504,49.999256,226.0442,122.42461,2073600,0.35414544,38.03971,398.46808,0.09546489
387,61.415,61.078048,49.999504,226.03824,122.42151,2073600,0.35414574,38.039444,398.45926,0.09546634
388,61.7206,61.394112,49.999943,226.0456,122.42492,2073600,0.35414603,38.039364,398.47046,0.09546345
389,62.8988,62.523104,49.999733,226.04622,122.42807,2073600,0.35414633,38.038933,398.47403,0.09546152
390,62.5989,62.229856,49.999584,226.0558,122.43615,2073600,0.35414663,38.038876,398.49155,0.095457174
391,62.7476,62.38176,49.9997,226.05888,122.44192,2073600,0.35414693,38.038387,398.50052,0.0954538
392,61.5217,61.138944,49.999317,226.06108,122.44119,2073600,0.35414726,38.03811,398.5016,0.09545284
393,61.4688,61.147072,49.99995,226.06482,122.44344,2073600,0.35414752,38.038353,398.5082,0.09545187
394,62.4819,62.164992,49.999912,226.06131,122.44279,2073600,0.3541478,38.038338,398.504,0.09545284
395,62.218,61.888352,49.999626,226.06277,122.44358,2073600,0.35414806,38.038525,398.50598,0.09545284
396,62.6814,62.312256,49.99983,226.0605,122.44664,2073600,0.35414836,38.038044,398.50696,0.09545139
397,62.3864,62.0096,49.999653,226.06538,122.449524,2073600,0.3541487,38.038383,398.51456,0.09545042
398,62.4121,62.056576,49.999672,226.07796,122.458855,2073600,0.35414895,38.03817,398.5365,0.095444635
399,62.0434,61.699904,49.999344,226.05486,122.450325,2073600,0.35414925,38.03781,398.50452,0.09545139
400,62.2768,61.941856,49.999363,226.05122,122.452446,2073600,0.35414955,38.037476,398.50305,0.09545091
401,63.6309,63.30368,49.999878,226.05461,122.45983,2073600,0.35414985,38.03721,398.51434,0.09544753
402,62.5654,62.215968,49.99946,226.04752,122.45653,2073600,0.35415018,38.037136,398.50348,0.09544994
403,61.8834,61.37392,49.99947,226.05193,122.4655,2073600,0.3541505,38.036877,398.5169,0.09544609
404,62.6723,62.353408,49.99977,226.07072,122.475815,2073600,0.35415077,38.0368,398.54633,0.09543885
405,60.1249,59.8056,49.999798,226.07957,122.47849,2073600,0.35415107,38.03675,398.55786,0.095435955
406,61.9807,61.656896,49.999496,226.08592,122.48205,2073600,0.35415134,38.03709,398.56747,0.09543451
407,61.1966,60.867072,49.99949,226.09467,122.48799,2073600,0.3541516,38.037144,398.58215,0.095431134
408,61.883,61.556736,49.999638,226.09319,122.49006,2073600,0.3541519,38.036446,398.5829,0.095429204
409,60.7562,60.32384,49.99977,226.09416,122.49157,2073600,0.35415217,38.036312,398.5855,0.09542824
410,61.7498,61.421952,49.999523,226.09854,122.49537,2073600,0.35415247,38.0363,398.5934,0.09542631
411,62.2361,61.915264,49.999706,226.09386,122.49247,2073600,0.35415277,38.03636,398.58603,0.09542824
412,60.8957,60.583552,49.999516,226.0962,122.49513,2073600,0.3541531,38.036438,398.59088,0.095427275
413,62.1635,61.853184,49.999794,226.09204,122.496635,2073600,0.35415336,38.035828,398.58847,0.09542631
414,61.4159,61.071232,49.9997,226.09074,122.4959,2073600,0.35415363,38.03524,398.58636,0.095425345
415,62.6244,62.230656,49.999622,226.0917,122.4988,2073600,0.35415393,38.035023,398.59015,0.0954239
416,63.6891,63.3128,49.999798,226.10928,122.50654,2073600,0.35415423,38.035534,398.6156,0.09541908
417,60.7783,60.439488,49.999958,226.11919,122.51452,2073600,0.35415453,38.03514,398.63367,0.095413774
418,60.9935,60.643808,49.999706,226.12262,122.51745,2073600,0.3541548,38.03534,398.63977,0.095412806
419,61.2697,60.905472,49.999313,226.1292,122.51982,2073600,0.3541551,38.03539,398.64832,0.095410876
420,61.2846,60.914144,49.999584,226.11943,122.51817,2073600,0.35415536,38.035095,398.6372,0.095412806
421,62.7013,62.378144,49.999622,226.1275,122.52382,2073600,0.35415566,38.034866,398.65094,0.095408954
422,62.0746,61.757696,50.0,226.12224,122.522865,2073600,0.35415596,38.03431,398.6451,0.095408954
423,62.1749,61.822976,49.999516,226.12679,122.5284,2073600,0.35415626,38.034267,398.65472,0.09540654
424,60.8063,60.450592,49.999203,226.12212,122.52479,2073600,0.35415652,38.034405,398.6461,0.095408954
425,63.5404,63.223808,49.999638,226.12776,122.53016,2073600,0.35415682,38.03473,398.65756,0.095407024
426,61.9225,61.601792,49.999622,226.13094,122.53162,2073600,0.35415715,38.034786,398.66217,0.095406055
427,61.2807,60.850336,49.999756,226.12529,122.53095,2073600,0.35415745,38.034195,398.656,0.095406055
428,64.4133,64.049312,49.999813,226.11867,122.52551,2073600,0.35415772,38.034203,398.64398,0.095408954
429,62.1167,61.741568,49.999756,226.12654,122.53107,2073600,0.35415804,38.034134,398.65735,0.09540557
430,61.4323,61.082432,49.999874,226.13936,122.54455,2073600,0.35415834,38.033386,398.68378,0.095397376
431,62.0373,61.666976,50.0,226.13605,122.543655,2073600,0.3541586,38.033764,398.6797,0.095399305
432,60.9615,60.606464,49.999004,226.13531,122.54292,2073600,0.3541589,38.033916,398.67725,0.09540027
433,61.5342,61.180864,49.999756,226.16135,122.55775,2073600,0.3541592,38.034042,398.71884,0.095390625
434,61.8214,61.501024,49.99932,226.1571,122.55821,2073600,0.35415947,38.034023,398.71466,0.09539159
435,60.4841,60.143744,49.999912,226.16719,122.56568,2073600,0.35415977,38.03383,398.7328,0.095386766
436,61.1078,60.803648,49.99978,226.16887,122.56747,2073600,0.35416007,38.03338,398.7361,0.095384836
437,61.8538,61.467712,49.99944,226.17569,122.5744,2073600,0.35416037,38.03312,398.74954,0.09538098
438,59.8122,59.439936,49.999725,226.18156,122.57793,2073600,0.3541606,38.03308,398.75922,0.09537857
439,60.6227,60.292928,49.99984,226.18144,122.577446,2073600,0.3541609,38.033035,398.75873,0.09537857
440,60.0628,59.71872,49.9995,226.17964,122.57719,2073600,0.35416117,38.03319,398.75632,0.09537953
441,60.7186,60.398752,49.999607,226.1843,122.58062,2073600,0.35416147,38.033398,398.76453,0.095378086
442,60.9647,60.645376,49.999905,226.18187,122.58208,2073600,0.35416174,38.033142,398.76385,0.0953776
443,60.2035,59.87904,49.999462,226.19348,122.587616,2073600,0.35416204,38.033386,398.78055,0.09537423
444,61.1569,60.837888,49.99942,226.17995,122.58086,2073600,0.3541623,38.03318,398.76025,0.09537857
445,60.8775,60.553152,49.99903,226.18498,122.58368,2073600,0.3541626,38.03293,398.7677,0.095376156
446,62.674,62.316256,49.999367,226.19429,122.591545,2073600,0.3541629,38.032867,398.78522,0.09537182
447,62.3042,61.939712,49.999886,226.20312,122.60039,2073600,0.3541632,38.03249,398.8034,0.095366515
448,62.6461,62.322688,49.999798,226.20607,122.60333,2073600,0.35416347,38.032467,398.8092,0.09536506
449,59.4148,59.089248,49.999165,226.20609,122.60515,2073600,0.35416374,38.03258,398.81042,0.09536506
450,61.6347,61.276256,49.999783,226.21115,122.606964,2073600,0.35416403,38.032524,398.8179,0.09536314
451,60.1946,59.781248,49.999905,226.22498,122.617096,2073600,0.35416433,38.032513,398.84198,0.09535735
452,61.6855,61.28,49.999825,226.22957,122.619835,2073600,0.3541646,38.032627,398.84924,0.095355906
453,61.9105,61.556736,49.999786,226.23308,122.62405,2073600,0.3541649,38.032402,398.8569,0.09535349
454,60.9733,60.65504,49.999783,226.22661,122.62236,2073600,0.35416517,38.03239,398.84875,0.09535542
455,63.6752,63.264768,49.999928,226.2386,122.62856,2073600,0.3541654,38.03241,398.8671,0.09535108
456,62.9321,62.391456,49.99911,226.23004,122.628944,2073600,0.35416573,38.031937,398.8581,0.095352046
457,60.5899,60.209664,49.99968,226.24384,122.636795,2073600,0.35416606,38.031746,398.8803,0.09534626
458,63.3856,63.05984,49.99942,226.2494,122.64157,2073600,0.3541663,38.031746,398.8904,0.09534384
459,60.9071,60.593792,50.0,226.25041,122.64679,2073600,0.35416657,38.031242,398.89722,0.09534095
460,62.1985,61.796352,49.999535,226.24828,122.64624,2073600,0.35416687,38.030746,398.89404,0.09534047
461,61.3848,60.995744,49.999405,226.2529,122.647484,2073600,0.35416713,38.0311,398.8998,0.09533999
462,64.6494,64.209888,49.998894,226.25293,122.6477,2073600,0.35416746,38.03069,398.89954,0.09533902
463,77.9236,77.318176,49.999756,226.25514,122.65038,2073600,0.35416773,38.030663,398.90527,0.09533758
464,60.5845,60.151808,49.999546,226.25638,122.64956,2073600,0.3541681,38.03068,398.9055,0.09533758
465,63.3864,63.010368,49.99952,226.25943,122.65686,2073600,0.35416836,38.03032,398.9158,0.0953342
466,61.7028,61.336512,49.999874,226.26831,122.66342,2073600,0.35416868,38.0299,398.9316,0.09532938
467,62.2172,61.81888,49.99932,226.26149,122.659,2073600,0.35416895,38.030125,398.9198,0.09533276
468,61.8644,61.510688,49.999897,226.27876,122.667725,2073600,0.35416922,38.03054,398.94638,0.09532745
469,60.8004,60.463104,49.999454,226.26913,122.665016,2073600,0.35416952,38.03048,398.9336,0.09533034
470,61.4822,61.14976,49.9998,226.2746,122.66644,2073600,0.35416982,38.030975,398.94086,0.09532986
471,62.099,61.710336,49.999405,226.263,122.660545,2073600,0.35417005,38.030617,398.92294,0.09533323
472,62.2971,61.915136,49.999054,226.2678,122.66526,2073600,0.35417032,38.03091,398.9321,0.09533179
473,59.1417,58.815456,49.999794,226.26787,122.665016,2073600,0.35417062,38.030964,398.93268,0.09533179
474,62.9757,62.650368,49.999565,226.2736,122.67369,2073600,0.3541709,38.0302,398.94684,0.09532648
475,60.4475,60.094976,49.99857,226.28471,122.683784,2073600,0.35417113,38.030014,398.96707,0.09532118
476,61.4491,61.0672,49.99984,226.29721,122.6924,2073600,0.3541714,38.03003,398.98944,0.09531587
477,64.0991,63.758336,49.999336,226.30098,122.69537,2073600,0.3541717,38.030045,398.9957,0.09531443
478,60.6145,60.305408,49.999638,226.30518,122.70003,2073600,0.35417196,38.029957,399.00482,0.095312014
479,59.7165,59.398048,49.99912,226.3155,122.709,2073600,0.35417223,38.02944,399.02362,0.09530623
480,60.1414,59.787264,49.9991,226.32169,122.71137,2073600,0.3541725,38.02967,399.03217,0.09530479
481,61.8394,61.495296,49.999672,226.32265,122.71348,2073600,0.35417277,38.03002,399.0358,0.09530479
482,61.0612,60.739616,49.999706,226.33577,122.72386,2073600,0.35417306,38.029953,399.05933,0.095299
483,60.0901,59.737024,49.998734,226.32819,122.72305,2073600,0.3541733,38.02964,399.04996,0.09530044
484,62.1702,61.837312,49.998917,226.33237,122.725586,2073600,0.35417363,38.02972,399.0569,0.095299
485,59.4589,59.113248,49.999615,226.33511,122.7289,2073600,0.3541739,38.029785,399.0636,0.09529755
486,61.6669,61.345408,49.998875,226.34091,122.73299,2073600,0.3541742,38.02989,399.07275,0.09529562
487,60.4599,60.141568,49.99892,226.33678,122.73282,2073600,0.3541745,38.02987,399.0685,0.095296584
488,60.6317,60.297504,49.99971,226.3346,122.73435,2073600,0.35417476,38.029495,399.06863,0.09529562
489,62.225,61.85984,49.9996,226.34496,122.739555,2073600,0.35417506,38.029427,399.0841,0.09529176
490,61.8112,61.483744,49.999393,226.36725,122.75366,2073600,0.3541754,38.029606,399.1203,0.09528357
491,60.6657,60.358624,49.999584,226.36978,122.75584,2073600,0.3541757,38.029686,399.12518,0.0952826
492,60.1061,59.782144,49.99958,226.35332,122.75286,2073600,0.35417598,38.029182,399.10577,0.095285974
493,60.4705,60.14848,49.99926,226.34808,122.75238,2073600,0.35417625,38.02899,399.09973,0.09528694
494,65.0006,64.68,49.99963,226.35378,122.75707,2073600,0.35417655,38.029053,399.11047,0.09528453
495,61.5822,61.151232,49.99956,226.36703,122.764,2073600,0.35417688,38.028854,399.1306,0.095279224
496,62.4748,62.15264,49.999485,226.36716,122.76651,2073600,0.35417715,38.028713,399.13315,0.09527826
497,60.7086,60.391264,49.999584,226.38069,122.77428,2073600,0.35417745,38.028828,399.15454,0.095273435
498,58.5937,58.263232,49.999718,226.37537,122.77614,2073600,0.35417774,38.028316,399.15125,0.09527296
499,61.2397,60.913696,49.99986,226.38005,122.778885,2073600,0.354178,38.028652,399.1588,0.09527199
500,60.6836,60.370592,49.999393,226.38635,122.78087,2073600,0.35417828,38.029015,399.16663,0.09527103
501,61.4734,61.141248,49.999287,226.38637,122.780365,2073600,0.35417855,38.02934,399.16602,0.09527199
502,62.011,61.694592,49.99983,226.39098,122.785774,2073600,0.3541788,38.029385,399.17657,0.09526958
503,59.6962,59.379168,49.99953,226.39203,122.78716,2073600,0.3541791,38.029396,399.17874,0.0952691
504,59.5536,59.235168,49.99944,226.40297,122.79487,2073600,0.3541794,38.029045,399.19727,0.095263794
505,60.7536,60.432384,50.0,226.39586,122.79427,2073600,0.3541797,38.02875,399.19016,0.095264755
506,60.0962,59.774976,49.99962,226.3999,122.798965,2073600,0.35418,38.028584,399.1985,0.09526235
507,62.3322,62.01328,49.999584,226.39377,122.79587,2073600,0.3541803,38.028473,399.1892,0.09526428
508,59.554,59.235776,49.9993,226.38832,122.792885,2073600,0.35418063,38.028603,399.1805,0.095266685
509,60.6114,60.182656,49.999687,226.39873,122.79983,2073600,0.3541809,38.028366,399.19824,0.095261864
510,59.9848,59.647776,49.999603,226.39867,122.80138,2073600,0.3541812,38.028503,399.19965,0.095261864
511,60.659,60.415936,49.999733,226.39613,122.80529,2073600,0.3541815,38.027878,399.20117,0.095259935
512,61.5461,61.219168,49.999752,226.40955,122.81316,2073600,0.3541818,38.027786,399.22247,0.09525463
513,59.7276,59.405408,49.999924,226.41391,122.821106,2073600,0.35418206,38.027435,399.23492,0.09525077
514,62.0004,61.67552,49.999245,226.41418,122.822426,2073600,0.3541824,38.027718,399.23584,0.095251255
515,58.4159,58.10176,49.99965,226.42299,122.833305,2073600,0.35418266,38.027126,399.25595,0.09524498
516,61.6044,61.275712,49.999565,226.43193,122.8417,2073600,0.35418293,38.02742,399.2732,0.095241606
517,60.2307,59.911584,49.999676,226.43658,122.84648,2073600,0.35418326,38.02756,399.2827,0.09523968
518,61.6339,61.313024,49.99956,226.43108,122.841576,2073600,0.35418352,38.027905,399.27222,0.09524306
519,60.74,60.416384,49.99937,226.42537,122.83695,2073600,0.35418382,38.02806,399.2617,0.09524595
520,60.8272,60.497856,49.999393,226.43768,122.84809,2073600,0.35418415,38.027794,399.28516,0.09523968
521,60.2523,59.932544,49.999695,226.46066,122.866035,2073600,0.3541845,38.027287,399.3264,0.09522859
522,60.4515,60.1104,49.99952,226.46814,122.87475,2073600,0.3541848,38.026886,399.3424,0.09522376
523,60.6037,60.299584,49.999737,226.4694,122.879654,2073600,0.35418513,38.026917,399.34882,0.09522232
