# RunType: QualityPreset: ULTRA
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,170.049999,169.754208,2.6642861,43.765957,9.395793,1440000,0.1907299,61.913605,0.029850695
1,186.1389,185.847808,2.6592293,43.64741,9.396349,1440000,0.19071358,61.96997,0.029853472
2,187.022701,186.699424,2.6559994,43.511982,9.398229,1440000,0.19069682,62.014977,0.02986875
3,173.1153,172.819904,2.653788,43.361088,9.394334,1440000,0.19068329,62.044865,0.029895138
4,176.006399,175.713344,2.6514568,43.19124,9.393587,1440000,0.19067267,62.07022,0.02991389
5,175.554201,175.25824,2.6472397,43.030346,9.395516,1440000,0.19066241,62.08893,0.029911112
6,178.4036,178.102272,2.640463,42.86825,9.397472,1440000,0.19065343,62.102524,0.029890973
7,172.4065,172.095616,2.6311715,42.716988,9.400007,1440000,0.19064486,62.11714,0.029840972
8,179.6361,179.347456,2.6208513,42.564835,9.401125,1440000,0.19063643,62.11414,0.029777778
9,168.867,168.556832,2.6088507,42.427235,9.400315,1440000,0.19062798,62.10759,0.029706944
10,177.1091,176.81088,2.59555,42.296738,9.400588,1440000,0.1906207,62.108067,0.029626388
11,163.271499,162.909632,2.5768402,42.193863,9.404014,1440000,0.19061342,62.101913,0.029502777
12,158.847201,158.637248,2.557966,42.09051,9.404539,1440000,0.19060588,62.09227,0.029372917
13,190.859,190.559648,2.5407548,42.003326,9.407435,1440000,0.19059864,62.095684,0.02925
14,166.742,166.457504,2.5243986,41.93735,9.409465,1440000,0.19058792,62.112038,0.029144444
15,180.2959,179.994048,2.5111187,41.86091,9.41422,1440000,0.19057831,62.114864,0.029061805
16,170.5468,170.1888,2.5014284,41.813465,9.4176445,1440000,0.19056696,62.126644,0.029002083
17,180.1919,179.799616,2.4883256,41.757305,9.419904,1440000,0.19055592,62.123734,0.028924305
18,177.3633,177.06672,2.4714673,41.70718,9.421246,1440000,0.19054344,62.11947,0.028819444
19,178.8069,178.507936,2.4541895,41.645733,9.424046,1440000,0.19052991,62.089363,0.028703472
20,165.3644,165.071168,2.4354208,41.577736,9.427564,1440000,0.19051535,62.06858,0.028575
