# RunType: QualityPreset: MID
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,24.9368,24.696064,1.3622333,5.7030945,9.250666,1440000,0.1884204,16.576757,0.02724514
1,25.5902,25.250208,1.3631598,5.7026653,9.2505,1440000,0.18842189,16.576645,0.027263194
2,25.0269,24.727104,1.363368,5.702035,9.25031,1440000,0.18842329,16.575726,0.027267361
3,24.592,24.300896,1.3635069,5.701725,9.250156,1440000,0.18842432,16.574312,0.027270138
4,23.9052,23.580672,1.363993,5.701308,9.249516,1440000,0.18842506,16.575012,0.027279861
5,24.3274,24.000704,1.3646812,5.7014236,9.249044,1440000,0.18842563,16.573692,0.02729375
6,24.7668,24.441152,1.3652084,5.700389,9.248778,1440000,0.1884265,16.571781,0.027304167
7,25.0899,24.78576,1.3652778,5.6994405,9.24885,1440000,0.18842751,16.572989,0.027305556
8,24.8645,24.563488,1.3659834,5.699264,9.248304,1440000,0.18842822,16.572739,0.02732014
9,23.5443,23.2448,1.3669791,5.699027,9.247858,1440000,0.18842885,16.572645,0.027339583
10,25.8808,25.577472,1.366736,5.6981654,9.247952,1440000,0.18842952,16.572296,0.027334722
11,26.1817,25.876768,1.3668833,5.6985993,9.247907,1440000,0.18843026,16.571497,0.027338194
12,25.880199,25.529824,1.3671784,5.6981297,9.2478485,1440000,0.18843092,16.57029,0.02734375
13,25.013,24.674112,1.3675694,5.696477,9.247873,1440000,0.1884316,16.568722,0.027351389
14,25.688901,25.35792,1.3673611,5.696105,9.248001,1440000,0.188432,16.56825,0.027347222
15,26.4131,26.083328,1.3674653,5.6962585,9.248111,1440000,0.18843263,16.566315,0.027349306
16,26.5169,26.068448,1.3671875,5.6957626,9.248556,1440000,0.18843327,16.56467,0.02734375
17,23.8197,23.471136,1.3675348,5.695372,9.248576,1440000,0.18843397,16.564312,0.027350694
18,25.4294,25.081536,1.3675,5.693384,9.249059,1440000,0.18843478,16.56332,0.02735
19,24.8483,24.536416,1.367639,5.692662,9.249,1440000,0.18843542,16.562134,0.027352778
20,26.834699,26.395616,1.3678472,5.6917133,9.249034,1440000,0.18843605,16.560675,0.027356945
21,25.130201,24.669152,1.3682638,5.691128,9.249184,1440000,0.18843652,16.560173,0.027365278
22,25.4707,25.088,1.3680209,5.6897807,9.249664,1440000,0.18843707,16.55888,0.027360417
23,24.3686,24.036064,1.3681945,5.688084,9.249451,1440000,0.18843749,16.55967,0.027363889
24,25.6566,25.258688,1.3684021,5.6879416,9.249056,1440000,0.18843773,16.558964,0.027368056
25,26.3032,25.899968,1.3684924,5.68727,9.248719,1440000,0.1884377,16.55814,0.027370138
26,26.1966,25.74544,1.3685069,5.6868014,9.248517,1440000,0.18843783,16.557941,0.027370138
27,23.6384,23.287808,1.3691666,5.6863008,9.24778,1440000,0.18843783,16.556679,0.027383333
28,25.5005,25.108032,1.3690972,5.6848154,9.247319,1440000,0.18843792,16.553555,0.027381944
29,24.9345,24.516608,1.3693056,5.684738,9.246989,1440000,0.18843806,16.553768,0.02738611
30,24.6598,24.24832,1.3693403,5.685899,9.2462225,1440000,0.18843807,16.5538,0.027386805
31,23.7581,23.435264,1.369375,5.683597,9.246154,1440000,0.18843786,16.554264,0.0273875
32,24.8675,24.535968,1.3698611,5.683763,9.245324,1440000,0.1884377,16.552898,0.027397223
33,24.368599,24.041184,1.3695834,5.6837416,9.245265,1440000,0.18843728,16.553698,0.027391667
34,24.8878,24.516608,1.369375,5.683125,9.245073,1440000,0.18843688,16.552126,0.0273875
35,23.908901,23.597056,1.3695743,5.681736,9.24474,1440000,0.18843615,16.550291,0.027391667
36,25.962899,25.575424,1.3698611,5.681991,9.244346,1440000,0.18843551,16.549475,0.027397223
37,27.424101,27.111424,1.37,5.6817727,9.2441635,1440000,0.18843469,16.548922,0.0274
38,23.2974,22.970368,1.3699653,5.6823792,9.244,1440000,0.18843357,16.550247,0.027399305
39,25.8945,25.583616,1.3701042,5.6818604,9.243379,1440000,0.1884324,16.549397,0.027402082
40,25.3407,25.032128,1.3702625,5.680693,9.243236,1440000,0.18843131,16.54926,0.027405556
41,24.3622,24.115712,1.3702667,5.6796327,9.243084,1440000,0.18843025,16.546917,0.027405556
42,24.457099,24.150336,1.3702084,5.679902,9.242861,1440000,0.18842888,16.545874,0.027404167
43,23.971701,23.684288,1.3706597,5.6794367,9.24236,1440000,0.18842785,16.546864,0.027413195
44,25.2664,24.920064,1.3705903,5.679885,9.242286,1440000,0.1884265,16.546387,0.027411805
45,24.821699,24.42848,1.370627,5.680885,9.242105,1440000,0.18842469,16.547195,0.027413195
46,23.830201,23.458656,1.3709723,5.678997,9.2416525,1440000,0.18842317,16.545824,0.027419444
47,23.539,23.257152,1.3705208,5.6793957,9.241724,1440000,0.18842138,16.546177,0.027410416
48,25.6474,25.319424,1.3704715,5.6782384,9.2416935,1440000,0.18841963,16.545267,0.027409723
49,24.6072,24.281024,1.3702778,5.678204,9.2417145,1440000,0.18841743,16.54386,0.027405556
50,24.3464,24.00816,1.3704513,5.6781445,9.241609,1440000,0.18841526,16.543633,0.027409028
51,24.7134,24.38608,1.3705903,5.677725,9.241726,1440000,0.18841293,16.543074,0.027411805
52,25.4795,25.13136,1.3710417,5.6778264,9.2413435,1440000,0.1884107,16.5434,0.027420834
53,23.7541,23.40432,1.3712847,5.6762104,9.241243,1440000,0.18840836,16.54286,0.027425695
54,24.5368,24.172544,1.3711805,5.6755924,9.240842,1440000,0.18840641,16.542057,0.02742361
55,24.3248,23.986304,1.371007,5.6748695,9.24075,1440000,0.18840417,16.540983,0.027420139
56,24.384,24.070144,1.3710417,5.6747313,9.240481,1440000,0.18840164,16.540913,0.027420834
57,23.6048,23.277568,1.3702883,5.6749973,9.240571,1440000,0.18839897,16.540936,0.02740625
58,24.5726,24.24832,1.3703125,5.674711,9.240434,1440000,0.18839602,16.538296,0.02740625
59,24.5363,24.203264,1.3700695,5.674225,9.240002,1440000,0.1883927,16.54041,0.02740139
60,24.1545,23.872224,1.3701736,5.67352,9.239985,1440000,0.18838981,16.539333,0.027403472
61,24.395699,24.08448,1.3702431,5.6731014,9.239758,1440000,0.18838696,16.538643,0.027404862
62,24.435701,24.14592,1.370382,5.6716895,9.239804,1440000,0.18838371,16.538097,0.027407639
63,24.2854,23.957504,1.3698264,5.6725764,9.239699,1440000,0.18838033,16.536707,0.027396528
