# RunType: QualityPreset: HIGH
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,61.227099,60.920352,2.2548888,18.224136,9.280062,1440000,0.18809178,30.182877,0.02818611
1,62.001901,61.615648,2.2526667,18.206331,9.278839,1440000,0.18808503,30.16932,0.028158333
2,62.9122,62.560256,2.2524445,18.192478,9.278422,1440000,0.18807854,30.152607,0.028155556
3,65.6998,65.396736,2.2514443,18.172997,9.279391,1440000,0.18807133,30.136015,0.028143056
4,64.661699,64.456928,2.2496111,18.152575,9.279123,1440000,0.1880627,30.115395,0.02812014
5,58.109401,57.708288,2.2489445,18.13245,9.277307,1440000,0.18805481,30.0993,0.028111806
6,62.641799,62.248704,2.2469444,18.114239,9.276941,1440000,0.1880489,30.080227,0.028086806
7,57.794801,57.503808,2.246,18.098598,9.277896,1440000,0.18804204,30.059994,0.028075
8,62.088,61.798912,2.2451668,18.086454,9.2795,1440000,0.18803525,30.038343,0.028064582
9,59.818899,59.520736,2.2444444,18.06878,9.279833,1440000,0.18802738,30.018972,0.028055556
10,58.559401,58.249056,2.2429445,18.053297,9.279819,1440000,0.18801935,30.001472,0.028036805
11,63.9826,63.633408,2.2429445,18.041672,9.279877,1440000,0.18801092,29.991817,0.028036805
12,65.4232,65.106304,2.2425,18.031664,9.280474,1440000,0.1880005,29.974289,0.02803125
13,62.8545,62.526944,2.241889,18.020107,9.281529,1440000,0.1879899,29.956226,0.028023612
14,59.2708,58.953728,2.2415555,18.011198,9.283436,1440000,0.18798219,29.944283,0.028019445
15,63.5303,63.193312,2.2421668,18.005976,9.285081,1440000,0.18797572,29.93369,0.028027084
16,64.3145,63.985664,2.241111,17.996962,9.287131,1440000,0.18797107,29.923685,0.028013889
17,60.2341,59.899072,2.2408333,17.99508,9.288861,1440000,0.18796837,29.917229,0.028010417
18,61.1757,60.645312,2.2416666,17.99225,9.290246,1440000,0.1879631,29.912773,0.028020833
19,65.457499,65.028128,2.2408888,17.989128,9.290763,1440000,0.18795758,29.90802,0.028011112
20,58.695201,58.31952,2.2403889,17.990074,9.291786,1440000,0.18795115,29.905464,0.02800486
21,60.294099,60.05632,2.2426112,17.985216,9.291093,1440000,0.1879452,29.906906,0.028032638
22,60.111501,59.785344,2.2432778,17.981628,9.291041,1440000,0.18794103,29.903566,0.028040972
23,64.4093,64.188736,2.2436666,17.982014,9.292244,1440000,0.1879358,29.904247,0.028045833
24,63.5828,63.229248,2.2437222,17.98023,9.292926,1440000,0.18793081,29.901857,0.028046528
25,62.8954,62.47424,2.2436666,17.979555,9.294125,1440000,0.18792546,29.899658,0.028045833
26,65.1897,64.81568,2.2433333,17.976553,9.296393,1440000,0.18791893,29.897348,0.028041666
27,61.9128,61.589184,2.2431111,17.971502,9.297842,1440000,0.18791282,29.896698,0.02803889
28,66.907199,66.555904,2.2425556,17.967941,9.299048,1440000,0.18790703,29.89294,0.028031945
29,61.729601,61.403904,2.2426667,17.964575,9.299871,1440000,0.18790132,29.895813,0.028033333
30,66.4158,66.091008,2.2425556,17.95844,9.300713,1440000,0.18789683,29.891857,0.028031945
31,62.669299,62.19936,2.240111,17.957834,9.30133,1440000,0.18789198,29.889385,0.028001389
32,58.3582,57.974592,2.2399445,17.950613,9.301053,1440000,0.18788877,29.886368,0.027999306
33,62.757201,62.445088,2.2401667,17.948978,9.300875,1440000,0.18788585,29.883675,0.028002083
34,59.565899,59.253056,2.2405555,17.94224,9.300536,1440000,0.18788381,29.878193,0.028006945
35,59.726701,59.436832,2.2398334,17.93831,9.301416,1440000,0.18788187,29.875866,0.027997917
36,59.4518,59.142656,2.2399445,17.93577,9.300834,1440000,0.18788038,29.867275,0.027999306
37,61.3649,61.114976,2.239889,17.930079,9.299954,1440000,0.18787932,29.864973,0.027998611
38,59.604,59.297792,2.2412221,17.927477,9.299851,1440000,0.18787894,29.85921,0.028015278
39,61.864999,61.513792,2.2408333,17.922497,9.29977,1440000,0.18787867,29.856575,0.028010417
40,69.910101,69.506144,2.2410555,17.919174,9.299586,1440000,0.18787831,29.853428,0.028013194
41,64.7298,64.39856,2.2418334,17.916624,9.299092,1440000,0.18787903,29.846907,0.028022917
42,57.9779,57.669632,2.241778,17.912464,9.299094,1440000,0.18787988,29.842209,0.028022222
43,65.6055,65.267744,2.2405555,17.905745,9.30043,1440000,0.18788096,29.841906,0.028006945
44,63.954299,63.631584,2.241889,17.903463,9.299641,1440000,0.18788238,29.83827,0.028023612
45,60.985701,60.661888,2.2424445,17.898333,9.299169,1440000,0.18788412,29.837461,0.028030556
46,62.7704,62.480448,2.2415,17.89312,9.300209,1440000,0.18788649,29.831768,0.02801875
47,59.791,59.503296,2.2418334,17.888865,9.300654,1440000,0.18788885,29.828846,0.028022917
48,61.7702,61.460768,2.2421668,17.883312,9.301391,1440000,0.18789096,29.823496,0.028027084
49,60.435,60.104064,2.2402778,17.87755,9.30276,1440000,0.18789297,29.82072,0.028003473
50,65.1171,64.753344,2.2399445,17.87194,9.303295,1440000,0.18789501,29.816242,0.027999306
51,59.1234,58.832224,2.2386112,17.865492,9.304193,1440000,0.18789774,29.812912,0.02798264
52,64.5771,64.282368,2.237,17.85674,9.30501,1440000,0.18790007,29.806187,0.0279625
53,64.7335,64.4096,2.2380555,17.852612,9.304735,1440000,0.18790287,29.8034,0.027975695
54,60.4808,60.131424,2.236889,17.845503,9.305455,1440000,0.18790576,29.798748,0.02796111
55,62.9573,62.674592,2.2369444,17.840912,9.306094,1440000,0.187909,29.79274,0.027961805
56,62.0267,61.67552,2.2374444,17.83666,9.307337,1440000,0.1879125,29.786274,0.027968055
57,58.7764,58.468256,2.2371666,17.836508,9.309165,1440000,0.18791668,29.778297,0.027964583
58,60.5985,60.280224,2.2367778,17.833763,9.310833,1440000,0.1879195,29.773733,0.027959723
59,59.5143,59.093056,2.2379444,17.831903,9.310805,1440000,0.18792266,29.767696,0.027974306
60,61.5854,61.247744,2.2377777,17.831186,9.311614,1440000,0.18792458,29.761341,0.027972221
61,65.9257,65.642496,2.2384443,17.83255,9.311852,1440000,0.18792622,29.758793,0.027980555
62,63.4718,63.139616,2.2398334,17.831545,9.31249,1440000,0.18792768,29.757977,0.027997917
63,63.535999,63.191584,2.2402222,17.832119,9.314305,1440000,0.1879288,29.7585,0.028002778
64,61.606501,61.269408,2.2413888,17.831388,9.316844,1440000,0.1879302,29.758982,0.02801736
65,62.6052,62.290336,2.2419446,17.833761,9.319526,1440000,0.1879315,29.757717,0.028024305
66,63.4841,63.19568,2.241722,17.836391,9.321419,1440000,0.18793213,29.755703,0.028021527
67,59.1178,58.785536,2.2413332,17.842936,9.322993,1440000,0.1879324,29.759132,0.028016666
68,58.6134,58.31472,2.2418334,17.848402,9.324947,1440000,0.1879327,29.761839,0.028022917
69,62.4101,62.070304,2.2408888,17.853811,9.326749,1440000,0.18793258,29.764198,0.028011112
70,60.305799,59.955104,2.2399445,17.862478,9.328811,1440000,0.18793184,29.768044,0.027999306
71,60.0986,59.772448,2.239889,17.869402,9.330266,1440000,0.18793148,29.771238,0.027998611
72,58.687801,58.372992,2.2394445,17.87861,9.331725,1440000,0.18793117,29.77718,0.027993055
73,61.374099,61.082304,2.2386668,17.887653,9.333992,1440000,0.18793148,29.780317,0.027983334
74,61.610301,61.266176,2.2385557,17.896902,9.336775,1440000,0.18793207,29.791311,0.027981944
75,67.0221,66.709792,2.2384443,17.90919,9.33879,1440000,0.18793245,29.799034,0.027980555
76,62.904999,62.592736,2.2396667,17.91977,9.338735,1440000,0.18793283,29.804699,0.027995834
77,63.671501,63.293376,2.2372777,17.937037,9.339906,1440000,0.18793218,29.816772,0.027965972
78,61.6821,61.32736,2.2378888,17.95208,9.340138,1440000,0.18793118,29.825768,0.02797361
79,61.0344,60.743712,2.2370555,17.96973,9.340423,1440000,0.18792897,29.832624,0.027963195
80,62.668,62.357472,2.2368333,17.986076,9.340744,1440000,0.18792687,29.845879,0.027960416
81,59.3877,59.078656,2.2374444,18.004992,9.340862,1440000,0.18792434,29.857513,0.027968055
82,65.2817,64.984352,2.2383888,18.021479,9.339899,1440000,0.18792138,29.870686,0.027979862
83,65.4456,65.130752,2.2381666,18.04262,9.339898,1440000,0.18791746,29.884405,0.027977083
84,59.9543,59.639808,2.2391667,18.06203,9.339388,1440000,0.18791285,29.898502,0.027989583
85,61.387599,61.048704,2.2391112,18.081255,9.339187,1440000,0.18790774,29.915215,0.027988888
86,60.395201,60.147808,2.2396111,18.097797,9.339004,1440000,0.18790159,29.932335,0.02799514
87,60.566299,60.280576,2.2415,18.113605,9.338729,1440000,0.1878951,29.947132,0.02801875
88,60.403401,60.112896,2.2437778,18.130611,9.338371,1440000,0.18788873,29.965034,0.028047223
89,63.222099,62.943552,2.243611,18.143856,9.338533,1440000,0.18788153,29.98107,0.028045138
90,59.0299,58.70976,2.242889,18.162956,9.338857,1440000,0.18787348,30.002205,0.028036112
91,65.997801,65.651584,2.2439444,18.178623,9.338158,1440000,0.18786567,30.020176,0.028049305
92,63.8132,63.491232,2.2443888,18.1967,9.3376665,1440000,0.18785636,30.037935,0.028054861
93,62.0683,61.773728,2.2452223,18.214245,9.337662,1440000,0.18784751,30.052853,0.028065277
94,62.1843,61.830976,2.2445,18.227169,9.338214,1440000,0.1878377,30.0724,0.02805625
95,59.5189,59.223456,2.2445,18.240263,9.33797,1440000,0.1878277,30.08989,0.02805625
96,68.3926,68.007936,2.245389,18.255577,9.337594,1440000,0.18781826,30.1078,0.028067362
97,67.5685,67.240288,2.246,18.268084,9.33847,1440000,0.18780763,30.122347,0.028075
98,58.3065,58.011744,2.2479444,18.280613,9.337921,1440000,0.18779677,30.139164,0.028099306
99,62.370499,62.064768,2.2475,18.295683,9.337301,1440000,0.18778774,30.15421,0.02809375
100,62.353701,61.986816,2.2472777,18.30664,9.335517,1440000,0.18777785,30.171692,0.028090972
101,63.6878,63.305856,2.2468889,18.318308,9.334081,1440000,0.1877678,30.189072,0.028086111
102,66.1638,65.810208,2.2471666,18.331333,9.332612,1440000,0.18775733,30.201168,0.028089583
103,64.9012,64.560192,2.2456667,18.343447,9.3325205,1440000,0.18774639,30.214436,0.028070834
104,62.0624,61.770624,2.2444444,18.352198,9.332539,1440000,0.187736,30.228088,0.028055556
105,62.2182,61.921824,2.243389,18.363945,9.331478,1440000,0.1877258,30.242687,0.028042361
106,61.7748,61.151232,2.2422779,18.370708,9.332142,1440000,0.18771598,30.254482,0.028028471
107,64.4995,64.134496,2.2411666,18.378817,9.333227,1440000,0.18770565,30.26565,0.028014584
108,62.7636,62.432672,2.2368333,18.388134,9.335095,1440000,0.18769577,30.276657,0.027960416
109,63.9237,63.609088,2.2356668,18.397734,9.335007,1440000,0.18768698,30.287128,0.027945833
110,61.7064,61.349856,2.2337778,18.405626,9.3355255,1440000,0.18767811,30.298065,0.027922222
111,62.6062,62.267392,2.2308333,18.417,9.336602,1440000,0.18766902,30.308502,0.027885417
112,65.4504,65.124864,2.2274444,18.42239,9.337602,1440000,0.18766022,30.319118,0.027843056
113,67.6092,67.299968,2.2241666,18.430677,9.339942,1440000,0.18765116,30.325787,0.027802084
114,60.134199,59.830112,2.2204444,18.437122,9.341493,1440000,0.1876419,30.33397,0.027755555
115,69.189301,68.78256,2.2174444,18.444323,9.341451,1440000,0.1876346,30.339113,0.027718056
116,61.8428,61.503488,2.2137222,18.448486,9.341578,1440000,0.18762518,30.349846,0.027671527
117,60.872799,60.57984,2.2085555,18.457598,9.342108,1440000,0.18761724,30.353725,0.027606944
118,61.1088,60.754976,2.2038333,18.460787,9.342681,1440000,0.18760887,30.362244,0.027547916
119,63.382201,63.154816,2.201611,18.467022,9.34136,1440000,0.18760036,30.367098,0.027520139
120,61.4763,61.165568,2.197389,18.473131,9.3414,1440000,0.18759136,30.375183,0.02746736
121,57.7606,57.420256,2.193389,18.4772,9.342766,1440000,0.18758339,30.37893,0.027417362
122,62.7997,62.511968,2.1902778,18.482937,9.343557,1440000,0.18757558,30.383507,0.027378472
123,66.4724,66.173024,2.1872778,18.488459,9.345123,1440000,0.18756723,30.389769,0.027340973
124,59.1754,58.884608,2.1836667,18.49288,9.3459835,1440000,0.18755801,30.391903,0.027295833
125,58.8556,58.546336,2.1790555,18.497469,9.346604,1440000,0.18754928,30.39406,0.027238194
126,63.2677,62.928896,2.1782222,18.50289,9.345367,1440000,0.18754078,30.393648,0.027227778
127,59.2048,58.740128,2.1750555,18.504953,9.3454075,1440000,0.18753214,30.39296,0.027188195
128,61.0813,60.648512,2.1709445,18.506493,9.347236,1440000,0.18752335,30.393528,0.027136806
129,66.4337,66.146112,2.1678333,18.5102,9.348424,1440000,0.18751332,30.393322,0.027097916
130,61.5772,61.283168,2.1641111,18.513212,9.3492775,1440000,0.18750222,30.39682,0.02705139
131,60.6939,60.395648,2.1610556,18.51328,9.350489,1440000,0.18749212,30.396908,0.027013194
132,61.2688,60.976032,2.1587222,18.516449,9.350672,1440000,0.18748221,30.39545,0.026984029
133,65.7704,65.488864,2.1548333,18.518343,9.352718,1440000,0.18747261,30.400469,0.026935417
134,59.8277,59.449344,2.1516666,18.519169,9.354689,1440000,0.18746257,30.402842,0.026895834
135,60.0792,59.690784,2.148111,18.521816,9.356658,1440000,0.18745297,30.398682,0.02685139
136,62.8633,62.593632,2.1465557,18.522734,9.357866,1440000,0.18744393,30.401623,0.026831944
137,61.405,61.114368,2.1449444,18.523016,9.358709,1440000,0.1874336,30.400597,0.026811806
138,67.796099,67.508224,2.1407778,18.527567,9.360434,1440000,0.18742386,30.397144,0.026759721
139,65.576601,65.292,2.1401112,18.53232,9.3610935,1440000,0.18741249,30.398064,0.02675139
140,60.0456,59.7568,2.137889,18.534466,9.361849,1440000,0.18740278,30.397465,0.02672361
141,63.4775,63.183744,2.1361666,18.537893,9.361611,1440000,0.18739432,30.395689,0.026702084
142,63.376399,63.08656,2.1343334,18.539122,9.361759,1440000,0.18738446,30.395237,0.026679168
143,65.213001,64.918304,2.1328888,18.539,9.362679,1440000,0.18737465,30.39193,0.026661111
144,60.129,59.759328,2.1306112,18.54488,9.363857,1440000,0.1873653,30.396057,0.026632639
145,61.1001,60.440576,2.1282778,18.543661,9.363987,1440000,0.18735595,30.396145,0.026603471
146,66.3802,66.043488,2.1251667,18.544235,9.365364,1440000,0.18734692,30.39077,0.026564583
147,60.7154,60.427232,2.1251667,18.541836,9.36599,1440000,0.18733859,30.391186,0.026564583
148,59.6703,59.304288,2.121611,18.54234,9.368307,1440000,0.18733156,30.391727,0.026520139
149,66.9971,66.67664,2.120889,18.542454,9.369135,1440000,0.18732451,30.395533,0.02651111
150,63.846299,63.470272,2.1195555,18.54099,9.368267,1440000,0.18731762,30.395805,0.026494445
151,66.4161,65.963744,2.1173334,18.539656,9.367506,1440000,0.18731086,30.3964,0.026466666
152,59.4256,59.099552,2.1163332,18.53847,9.366648,1440000,0.18730372,30.398445,0.026454167
153,61.581301,61.281536,2.114889,18.53845,9.366154,1440000,0.18729831,30.396431,0.026436111
154,60.6774,60.38784,2.1133332,18.538002,9.365958,1440000,0.18729185,30.398102,0.026416667
155,61.265899,60.95872,2.1128333,18.538269,9.364256,1440000,0.18728623,30.399979,0.026410416
156,57.6072,57.321408,2.110389,18.539454,9.363646,1440000,0.18728024,30.39804,0.026379861
