# RunType: QualityPreset: HIGH
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,62.7644,62.45216,1.7707855,16.62411,9.2811575,1440000,0.18788706,30.182877,0.028226389
1,62.6631,62.349312,1.7694243,16.609453,9.281008,1440000,0.18788114,30.16932,0.028213194
2,56.928899,56.586784,1.7662923,16.588833,9.282092,1440000,0.18787469,30.152607,0.028183334
3,59.300701,59.005376,1.7656437,16.565273,9.281892,1440000,0.18786845,30.136015,0.028189583
4,58.694499,58.39872,1.7655945,16.543867,9.280682,1440000,0.1878613,30.115395,0.028199306
5,60.688601,60.391424,1.7620167,16.51787,9.27977,1440000,0.18785438,30.0993,0.028170139
6,57.9814,57.670624,1.7608396,16.49375,9.27851,1440000,0.18784775,30.080227,0.028159028
7,58.788799,58.45392,1.7607076,16.46604,9.2784395,1440000,0.18784225,30.059994,0.028159723
8,60.869801,60.49024,1.7595528,16.441181,9.279662,1440000,0.18783471,30.038343,0.028141666
9,60.292799,59.918336,1.7579799,16.41435,9.278748,1440000,0.18782753,30.018972,0.028127084
10,59.831801,59.535968,1.7577924,16.38485,9.277126,1440000,0.1878207,30.001472,0.028116666
11,59.770899,59.440928,1.7558694,16.358772,9.276941,1440000,0.18781535,29.991817,0.028086806
12,59.453601,59.127584,1.7544298,16.32768,9.277961,1440000,0.18781067,29.974289,0.02807361
13,59.0401,58.747808,1.7541584,16.30328,9.279484,1440000,0.18780461,29.956226,0.028064582
14,62.335,62.009248,1.7536278,16.276688,9.279833,1440000,0.18779875,29.944283,0.028055556
15,58.7354,58.394624,1.7519687,16.251844,9.279807,1440000,0.18779281,29.93369,0.028035417
16,61.4125,61.083552,1.7526041,16.224321,9.279877,1440000,0.18778695,29.923685,0.028036805
17,58.734099,58.39872,1.7522528,16.208677,9.2804575,1440000,0.18777944,29.917229,0.028030556
18,58.337301,58.028288,1.7517625,16.190598,9.281468,1440000,0.18777265,29.912773,0.028022222
19,58.3013,57.993888,1.7513452,16.174152,9.28318,1440000,0.18776762,29.90802,0.02801736
20,59.5425,59.194592,1.752348,16.156305,9.284636,1440000,0.18776312,29.905464,0.028028471
21,59.9414,59.592512,1.7516042,16.148361,9.286375,1440000,0.18776089,29.906906,0.028022917
22,60.8681,60.565504,1.7506181,16.134342,9.288433,1440000,0.18776047,29.903566,0.028010417
23,58.905,58.601376,1.7515618,16.120398,9.289868,1440000,0.18775862,29.904247,0.028024305
24,59.8612,59.56912,1.7500882,16.111416,9.290856,1440000,0.18775608,29.901857,0.028011806
25,64.551599,64.13312,1.7497174,16.099434,9.291043,1440000,0.18775392,29.899658,0.028011112
26,60.783001,60.475392,1.7496146,16.086578,9.291664,1440000,0.18775058,29.897348,0.028013194
27,58.4912,58.188256,1.7500855,16.072247,9.291075,1440000,0.18774866,29.896698,0.028036805
28,56.6734,56.359168,1.7504646,16.06168,9.291468,1440000,0.18774667,29.89294,0.02805139
29,59.9759,59.684864,1.7490584,16.048962,9.292945,1440000,0.187743,29.895813,0.028045138
30,59.9084,59.559776,1.747891,16.037819,9.293309,1440000,0.18773939,29.891857,0.02804861
31,59.6671,59.238624,1.7460493,16.028147,9.295249,1440000,0.18773556,29.889385,0.028040279
32,59.2852,58.994496,1.7452285,16.010418,9.296816,1440000,0.18773045,29.886368,0.028042361
33,60.5789,60.28288,1.7425271,16.000776,9.298516,1440000,0.18772559,29.883675,0.028029166
34,61.861,61.542176,1.7418201,15.98478,9.299038,1440000,0.18772078,29.878193,0.028040279
35,55.6113,55.261216,1.739909,15.971949,9.300256,1440000,0.18771574,29.875866,0.028030556
36,61.182399,60.776448,1.7391973,15.950797,9.300695,1440000,0.18771157,29.867275,0.028036805
37,64.434501,64.114048,1.735484,15.937992,9.3013315,1440000,0.18770774,29.864973,0.028003473
38,57.6315,57.327424,1.734198,15.917648,9.301014,1440000,0.18770309,29.85921,0.027998611
39,57.504,57.1904,1.7338431,15.902985,9.300816,1440000,0.18769963,29.856575,0.028002778
40,59.360599,59.013376,1.7337569,15.892493,9.300467,1440000,0.1876966,29.853428,0.028008332
41,56.8568,56.519008,1.7322438,15.87775,9.301403,1440000,0.18769448,29.846907,0.027994445
42,59.225001,58.775008,1.7321264,15.863842,9.301171,1440000,0.18769273,29.842209,0.028
43,62.108399,61.855744,1.731275,15.855142,9.30009,1440000,0.18769144,29.841906,0.027997222
44,60.976201,60.633088,1.7306764,15.839766,9.300024,1440000,0.18769044,29.83827,0.028004166
45,59.0115,58.58608,1.7303368,15.826364,9.2998495,1440000,0.18768948,29.837461,0.028008332
46,59.1849,58.75712,1.7300423,15.809147,9.299252,1440000,0.18768921,29.831768,0.028019445
47,58.4813,58.100096,1.7297194,15.799916,9.299102,1440000,0.18768935,29.828846,0.028024305
48,60.1422,59.702208,1.7285528,15.7864,9.299198,1440000,0.18769002,29.823496,0.02801875
49,63.104699,62.732608,1.7273306,15.770683,9.299565,1440000,0.18769024,29.82072,0.028013889
50,53.767201,53.407744,1.7268646,15.761556,9.300185,1440000,0.18769123,29.816242,0.028019445
51,59.4244,59.087264,1.7268889,15.746427,9.299075,1440000,0.187692,29.812912,0.02802986
52,58.1417,57.841888,1.7259771,15.736609,9.299569,1440000,0.18769372,29.806187,0.028022222
53,59.2496,58.93936,1.7240653,15.721933,9.300522,1440000,0.18769573,29.8034,0.0280125
54,56.369999,56.043584,1.7247562,15.705408,9.300933,1440000,0.18769777,29.798748,0.028027084
55,60.780301,60.489888,1.7240382,15.692148,9.301948,1440000,0.18769988,29.79274,0.028019445
56,57.8021,57.470272,1.7218049,15.680914,9.3027115,1440000,0.18770275,29.786274,0.028003473
57,58.9256,58.622816,1.7204632,15.664348,9.303316,1440000,0.18770513,29.778297,0.027996527
58,60.1505,59.81552,1.7186757,15.644569,9.304086,1440000,0.18770792,29.773733,0.027984722
59,57.473,57.060736,1.7160424,15.631294,9.305023,1440000,0.1877113,29.767696,0.027961805
60,61.0863,60.672032,1.7167076,15.616905,9.304822,1440000,0.1877141,29.761341,0.027975695
61,60.5285,60.270656,1.7148577,15.602843,9.305307,1440000,0.18771712,29.758793,0.027960416
62,58.5398,58.192288,1.7133875,15.589072,9.306238,1440000,0.18772094,29.757977,0.027952777
