# RunType: QualityPreset: LOW
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,12.952599,12.388288,0.89191806,3.7793784,9.308204,1440000,0.1952788,13.9795,0.029734721
1,13.292601,12.761568,0.89176387,3.7792542,9.308074,1440000,0.19527946,13.979092,0.029729167
2,13.708,13.132544,0.89172983,3.7794688,9.308123,1440000,0.19528033,13.9793215,0.02972639
3,12.6638,12.19584,0.89166874,3.7798305,9.307918,1440000,0.19528128,13.979417,0.029725
4,12.3881,11.920416,0.8918236,3.7799575,9.307583,1440000,0.19528212,13.979364,0.029732639
5,13.1956,12.713088,0.8918132,3.7803986,9.307568,1440000,0.19528273,13.979779,0.029731944
6,13.213099,12.758528,0.8917257,3.7804084,9.307469,1440000,0.19528344,13.979603,0.029728472
7,13.648701,13.181952,0.8916507,3.7804966,9.307361,1440000,0.19528417,13.979507,0.029725695
8,13.0221,12.556288,0.89168125,3.780884,9.307163,1440000,0.19528516,13.979729,0.029729862
9,12.9822,12.531712,0.89169306,3.780973,9.306913,1440000,0.19528593,13.97958,0.029727777
10,12.707,12.173728,0.891625,3.7808626,9.306889,1440000,0.19528669,13.979376,0.02972639
11,13.0157,12.40064,0.8916521,3.781629,9.306577,1440000,0.19528745,13.979858,0.02972361
12,14.1602,13.549152,0.8915757,3.7817473,9.30649,1440000,0.19528802,13.979813,0.02972361
13,13.044,12.570784,0.89162844,3.782011,9.306355,1440000,0.19528876,13.979995,0.029724305
14,12.5255,12.156928,0.8915597,3.7821279,9.306105,1440000,0.19528915,13.979792,0.029722223
15,12.982699,12.72656,0.89155626,3.782734,9.306127,1440000,0.1952897,13.980417,0.029722223
16,12.393501,11.999168,0.8915611,3.7836444,9.30604,1440000,0.19529025,13.981245,0.02972361
17,13.155899,12.774304,0.8915951,3.7836597,9.30598,1440000,0.19529074,13.981235,0.029725
18,12.709901,12.255232,0.8915632,3.7837145,9.305922,1440000,0.19529131,13.981199,0.02972361
19,13.739299,13.36304,0.89152706,3.7835236,9.305921,1440000,0.19529179,13.980971,0.029724305
20,14.136101,13.735936,0.89157224,3.783975,9.305906,1440000,0.19529244,13.981453,0.02972361
21,13.686299,13.254944,0.89144725,3.7837443,9.305882,1440000,0.19529305,13.981073,0.029717362
22,15.333901,14.883296,0.89145625,3.7839487,9.305889,1440000,0.19529356,13.981295,0.029717362
23,13.6278,13.226336,0.8913979,3.7836,9.306045,1440000,0.19529417,13.981043,0.029716667
24,13.541499,13.126656,0.89141595,3.7835834,9.305953,1440000,0.19529445,13.980952,0.029717362
25,12.208201,11.829664,0.8915854,3.7833514,9.306013,1440000,0.19529484,13.980949,0.029722223
26,12.5047,12.145024,0.8916486,3.783036,9.3060465,1440000,0.19529532,13.980731,0.02972639
27,13.431599,13.053504,0.891775,3.7828035,9.305951,1440000,0.1952958,13.98053,0.029728472
28,12.649901,12.269632,0.89167917,3.78295,9.306005,1440000,0.19529624,13.980634,0.029727777
29,12.378699,12.056,0.89165485,3.7830036,9.306005,1440000,0.19529626,13.980663,0.029725
30,13.0704,12.726624,0.89170206,3.782364,9.306108,1440000,0.19529627,13.980175,0.029725
31,12.670401,12.323552,0.891725,3.7824361,9.306095,1440000,0.19529638,13.980256,0.029727083
32,13.0212,12.640224,0.8916729,3.7821298,9.3062525,1440000,0.19529648,13.980055,0.029724305
33,12.270999,11.825152,0.89165694,3.7820194,9.306242,1440000,0.19529644,13.9799185,0.029724305
34,12.288101,11.634752,0.8916271,3.7814765,9.306561,1440000,0.1952964,13.979665,0.029724305
35,12.7987,12.427648,0.89162225,3.7813244,9.30673,1440000,0.19529659,13.979677,0.02972361
36,12.3167,11.917312,0.89160556,3.7811244,9.306693,1440000,0.19529678,13.9794235,0.02972361
37,12.3649,12.006752,0.89167154,3.7808049,9.30676,1440000,0.19529697,13.979237,0.029727083
38,12.712,12.374016,0.8916729,3.7798827,9.306777,1440000,0.19529705,13.9783325,0.02972639
