# RunType: QualityPreset: HIGH
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,57.3459,56.973856,1.7606951,18.463867,9.282023,1440000,0.18938144,30.182877,0.028185416
1,58.8804,58.551744,1.7594327,18.438217,9.282035,1440000,0.18937576,30.16932,0.028188888
2,61.5348,61.207616,1.7585388,18.405497,9.2805,1440000,0.18937029,30.152607,0.028200695
3,58.9236,58.532672,1.7553153,18.377344,9.279798,1440000,0.18936457,30.136015,0.028165277
4,61.3282,60.950528,1.754,18.342367,9.278525,1440000,0.18935974,30.115395,0.028154166
5,58.4808,58.145472,1.7544403,18.312052,9.278555,1440000,0.18935426,30.0993,0.028158333
6,63.6842,63.311168,1.7525729,18.278646,9.279753,1440000,0.1893481,30.080227,0.028138889
7,62.893199,62.531584,1.7505264,18.24636,9.278586,1440000,0.18934155,30.059994,0.028118055
8,61.5823,61.229472,1.7500292,18.207909,9.276967,1440000,0.18933548,30.038343,0.02810764
9,60.3434,59.91424,1.747902,18.173298,9.276975,1440000,0.18932934,30.018972,0.028083334
10,59.282701,58.823584,1.747407,18.137331,9.278231,1440000,0.1893231,30.001472,0.028078472
11,59.7998,59.430336,1.7457659,18.105198,9.279682,1440000,0.18931685,29.991817,0.028056944
12,57.5404,57.212704,1.7453368,18.07424,9.280078,1440000,0.18931058,29.974289,0.028052777
13,59.326799,58.986176,1.7437937,18.04099,9.279799,1440000,0.18930444,29.956226,0.028032638
14,59.374401,58.97376,1.7443458,18.014095,9.279974,1440000,0.1892977,29.944283,0.0280375
15,59.6126,59.270272,1.743982,17.991924,9.280598,1440000,0.18928984,29.93369,0.028033333
16,60.1164,59.785152,1.7432097,17.96735,9.282006,1440000,0.18928126,29.923685,0.028022917
17,62.9667,62.634752,1.7426687,17.944475,9.2836,1440000,0.1892743,29.917229,0.028020833
18,59.3247,58.998944,1.7433597,17.928614,9.285099,1440000,0.18926762,29.912773,0.028026389
19,60.719699,60.391424,1.7415285,17.91096,9.287315,1440000,0.18926334,29.90802,0.028010417
20,57.149801,56.841216,1.7412791,17.896463,9.288884,1440000,0.18925828,29.905464,0.028009722
21,58.5898,58.251264,1.7420403,17.883556,9.290171,1440000,0.1892533,29.906906,0.028023612
22,60.6005,60.268256,1.7405521,17.872377,9.290654,1440000,0.18924712,29.903566,0.028009027
23,57.9031,57.539232,1.7398555,17.858156,9.291554,1440000,0.18924129,29.904247,0.028006945
24,59.2561,58.961728,1.7404687,17.841791,9.291487,1440000,0.18923521,29.901857,0.02802014
25,60.815499,60.3648,1.740834,17.8258,9.29099,1440000,0.18922968,29.899658,0.028036112
26,59.936201,59.583392,1.7411035,17.813665,9.291674,1440000,0.18922378,29.897348,0.02805139
27,56.761499,56.457216,1.7394202,17.798103,9.2930565,1440000,0.18921812,29.896698,0.02804375
28,58.652001,58.257408,1.73815,17.780537,9.293504,1440000,0.18921241,29.89294,0.028047223
29,57.783799,57.481056,1.7364597,17.770514,9.295448,1440000,0.18920659,29.895813,0.028040279
30,58.504701,58.197824,1.7351403,17.753391,9.297113,1440000,0.18920037,29.891857,0.02803889
31,66.356,65.978144,1.7335153,17.733845,9.298508,1440000,0.18919468,29.889385,0.02802986
32,59.4805,58.990752,1.7327076,17.716427,9.299038,1440000,0.18918811,29.886368,0.028039584
33,57.816599,57.436832,1.7304653,17.694366,9.300367,1440000,0.18918276,29.883675,0.028027084
34,60.218301,59.910592,1.730291,17.675734,9.300677,1440000,0.18917714,29.878193,0.028034028
35,65.3907,65.05472,1.7265611,17.656967,9.301583,1440000,0.18917264,29.875866,0.027997222
36,61.4921,61.137344,1.7262813,17.636295,9.300794,1440000,0.18916781,29.867275,0.028006945
37,62.384,62.07904,1.7261688,17.621502,9.300714,1440000,0.18916346,29.864973,0.028009027
38,60.065199,59.73936,1.7251583,17.601986,9.300741,1440000,0.18916,29.85921,0.028003473
39,60.851601,60.47744,1.7236403,17.584898,9.301484,1440000,0.18915625,29.856575,0.02799375
40,60.0864,59.66512,1.7235138,17.569025,9.300563,1440000,0.1891529,29.853428,0.027996527
41,62.0303,61.691872,1.7238237,17.550747,9.29964,1440000,0.1891501,29.846907,0.028009722
42,56.893799,56.523264,1.7229687,17.534264,9.299904,1440000,0.18914767,29.842209,0.028008332
43,63.485001,63.176704,1.7225459,17.514912,9.299577,1440000,0.18914606,29.841906,0.028015973
44,61.748,61.426976,1.7224993,17.502357,9.299137,1440000,0.18914382,29.83827,0.028025
45,59.822299,59.509824,1.7219007,17.483889,9.298883,1440000,0.18914294,29.837461,0.028029166
46,56.623101,56.275424,1.7203778,17.467434,9.298994,1440000,0.18914264,29.831768,0.028020833
47,59.6213,59.285696,1.7186639,17.451756,9.300438,1440000,0.18914245,29.828846,0.028008332
48,56.9843,56.628832,1.7194313,17.436052,9.299554,1440000,0.1891421,29.823496,0.028024305
49,58.5713,58.22496,1.7190742,17.422178,9.299007,1440000,0.18914254,29.82072,0.028030556
50,58.5224,58.188352,1.7176715,17.406559,9.299983,1440000,0.18914329,29.816242,0.02801875
51,58.105899,57.784608,1.7159389,17.390722,9.300782,1440000,0.18914466,29.812912,0.028010417
52,57.5462,57.19488,1.7164187,17.372934,9.301613,1440000,0.18914594,29.806187,0.028020833
53,60.994901,60.65152,1.7160916,17.35762,9.302185,1440000,0.18914738,29.8034,0.02802014
