# RunType: QualityPreset: LOW
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,21.2238,20.926272,4.4136367,17.35768,11.900021,1440000,0.41799477,34.313606,0.14714237
1,21.013,20.69504,4.414027,17.352715,11.901339,1440000,0.4179963,34.31017,0.14714931
2,21.0138,20.699072,4.4143786,17.347195,11.902337,1440000,0.4179975,34.30697,0.14716041
3,21.1792,20.880064,4.414735,17.341913,11.903784,1440000,0.41799864,34.301964,0.1471757
4,20.7429,20.447008,4.414969,17.336142,11.905617,1440000,0.41799963,34.29724,0.14718473
5,20.773299,20.473184,4.4157653,17.330423,11.906914,1440000,0.41800028,34.29303,0.14720972
6,21.4653,21.145728,4.416216,17.323452,11.9087305,1440000,0.4180005,34.289288,0.147225
7,20.463601,20.094656,4.4167957,17.317913,11.910358,1440000,0.41800064,34.285965,0.14724237
8,20.8957,20.546048,4.416718,17.31283,11.912189,1440000,0.4180009,34.281136,0.14724167
9,20.478,20.144128,4.417116,17.307549,11.913491,1440000,0.4180012,34.27832,0.14725764
10,20.654,20.360064,4.4175425,17.303158,11.915678,1440000,0.4180012,34.276154,0.14726806
11,21.2698,20.979072,4.4179654,17.297607,11.917309,1440000,0.41800106,34.271847,0.14728612
12,20.6916,20.385824,4.4188833,17.29257,11.9196205,1440000,0.418001,34.26973,0.14731666
13,20.437399,20.140032,4.419279,17.28743,11.921125,1440000,0.41800058,34.265648,0.14732917
14,21.2215,20.916448,4.4193897,17.282246,11.923037,1440000,0.41799968,34.26168,0.14732987
15,20.591301,20.283072,4.4194903,17.276562,11.925162,1440000,0.41799927,34.257313,0.14733264
16,21.3982,21.105248,4.4200153,17.270632,11.927158,1440000,0.41799876,34.252785,0.14735
17,20.791,20.488352,4.420382,17.264856,11.928881,1440000,0.4179984,34.248062,0.14736736
18,23.178,22.841888,4.4212165,17.25831,11.931133,1440000,0.4179984,34.24467,0.14739375
19,24.377999,24.008736,4.421627,17.251772,11.934578,1440000,0.41799855,34.24006,0.1474125
