# RunType: QualityPreset: ULTRA
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,483.7495,483.211936,12.044444,202.60167,11.917197,1440000,0.4107764,226.56331,0.1431875
1,505.463,504.844768,12.104861,204.74542,11.925614,1440000,0.41078836,228.7759,0.14398333
2,510.5939,509.9928,12.228331,207.18866,11.903392,1440000,0.41078785,231.32039,0.1452368
3,517.1167,516.6248,12.2828865,209.61848,11.902511,1440000,0.41080064,233.80388,0.14612015
4,513.9724,513.520992,12.4007635,211.66956,11.874148,1440000,0.4108233,235.94446,0.14744376
5,517.2593,516.76176,12.467197,213.80862,11.881428,1440000,0.41084468,238.15724,0.14824514
6,519.1107,518.63552,12.519567,215.5636,11.875292,1440000,0.41080877,239.95845,0.14859444
7,515.6053,515.084032,12.606714,216.90834,11.898056,1440000,0.41065523,241.41312,0.14887638
8,518.5888,518.069472,12.733937,217.19557,11.884097,1440000,0.4105903,241.8136,0.14946875
9,552.1005,551.716576,12.981837,216.79587,11.878044,1440000,0.4106452,241.65576,0.15070903
10,515.1594,514.72384,13.183911,215.45544,11.890856,1440000,0.41082388,240.53021,0.15180139
11,523.5089,522.910976,13.448006,213.95573,11.864915,1440000,0.4109668,239.26866,0.15343264
12,515.341,514.889248,13.701612,211.75688,11.84088,1440000,0.41105688,237.29938,0.15459445
13,528.6844,528.233024,13.788369,208.93114,11.823258,1440000,0.41107205,234.54277,0.15480138
14,527.1104,526.703488,13.670205,206.69043,11.8321,1440000,0.41099843,232.19275,0.15344584
15,502.021,501.57696,13.5567,205.38887,11.850007,1440000,0.4107931,230.79558,0.15205486
16,499.4701,499.101248,13.403466,205.12477,11.877069,1440000,0.4105099,230.40532,0.15031181
17,502.7748,502.376224,13.334554,205.37515,11.879385,1440000,0.41028005,230.58908,0.14941111
18,497.43,497.086464,13.340983,205.29024,11.854825,1440000,0.41014332,230.48605,0.14933403
19,491.1317,490.766048,13.333642,205.51878,11.832753,1440000,0.41006532,230.68518,0.1492368
20,495.328,494.915584,13.345442,205.70775,11.813589,1440000,0.41001645,230.86678,0.149325
21,490.2957,489.894784,13.356915,205.75078,11.799861,1440000,0.40996268,230.90756,0.149575
22,492.1003,491.713824,13.337109,205.80602,11.787891,1440000,0.4098319,230.93102,0.1496132
23,501.0494,500.709536,13.381336,205.95009,11.734105,1440000,0.40961465,231.06552,0.15011805
24,515.4834,514.95008,13.382234,206.08897,11.719819,1440000,0.40943295,231.19102,0.15043195
25,490.0107,489.622112,13.36165,206.45122,11.728395,1440000,0.40928784,231.54126,0.15072778
26,496.0038,495.628032,13.297961,206.82056,11.727814,1440000,0.4091714,231.84633,0.15062222
27,503.7997,503.410688,13.271736,207.72318,11.723789,1440000,0.40904388,232.71869,0.15048403
28,513.4309,513.053088,13.305339,208.59833,11.727944,1440000,0.40885818,233.63162,0.15054375
29,488.0688,487.594912,13.357077,209.13464,11.732695,1440000,0.4086458,234.22441,0.15097015
30,567.0395,566.666144,13.469073,209.23315,11.727304,1440000,0.40849403,234.42953,0.15196042
31,501.3671,500.967424,13.562411,208.87938,11.736354,1440000,0.40845492,234.17815,0.15261805
32,499.4982,499.127264,13.6045475,208.09409,11.73947,1440000,0.40860412,233.43811,0.15296319
33,476.2375,475.802272,13.504628,206.95,11.746394,1440000,0.40889925,232.20102,0.15253681
34,483.6826,483.215264,13.402902,206.6564,11.725251,1440000,0.40915275,231.78456,0.15196736
35,480.8619,480.4256,13.380204,206.357,11.714975,1440000,0.40926197,231.45218,0.15180834
36,505.3049,504.914528,13.381804,205.68973,11.740011,1440000,0.40917873,230.81154,0.15146737
37,498.3354,497.948608,13.34344,204.25073,11.7671795,1440000,0.40896034,229.36136,0.15091737
38,480.4432,480.059392,13.283153,202.58376,11.776015,1440000,0.40870288,227.64293,0.15062778
39,461.332,460.992416,13.100111,200.17813,11.785152,1440000,0.40856886,225.0634,0.14943124
40,468.1903,467.7768,12.85593,197.9403,11.774591,1440000,0.4086259,222.57083,0.14780417
41,474.3928,474.052864,12.781844,197.02736,11.749023,1440000,0.40880233,221.55823,0.14747153
42,470.7751,470.44608,12.755189,196.93446,11.701801,1440000,0.40905008,221.39145,0.14744583
43,466.4964,466.100032,12.687808,196.95169,11.691429,1440000,0.40930352,221.33093,0.1471125
44,462.9303,462.533632,12.599466,197.05775,11.681597,1440000,0.40953827,221.33882,0.1466014
45,482.6425,482.230304,12.4983635,197.26703,11.687038,1440000,0.4097673,221.45244,0.14593403
46,459.9091,459.513856,12.395842,197.23846,11.690631,1440000,0.41001317,221.32494,0.14536944
47,517.145,516.689472,12.330203,197.21582,11.676048,1440000,0.41027313,221.22208,0.14531389
48,471.0056,470.670304,12.240781,197.13315,11.669906,1440000,0.41067523,221.04384,0.14519306
49,489.5007,489.165056,12.167349,197.48477,11.6450405,1440000,0.41096961,221.29715,0.14489028
50,476.1536,475.815296,12.081095,198.06671,11.65632,1440000,0.41125745,221.80414,0.14443263
51,489.481,489.125856,12.001186,198.6525,11.678866,1440000,0.41144824,222.33255,0.14377153
52,496.6689,496.258272,11.904616,199.1177,11.718348,1440000,0.41156456,222.74068,0.14287291
53,488.3725,487.745248,11.840497,199.59549,11.763352,1440000,0.4116042,223.19934,0.1422861
54,492.1795,491.732352,11.843889,199.6276,11.804934,1440000,0.41156647,223.27641,0.14212222
55,501.7698,501.303296,11.798342,199.42667,11.855836,1440000,0.41137996,223.08084,0.14164653
56,494.4142,493.971456,11.660341,199.62433,11.90986,1440000,0.41104624,223.19453,0.14044583
57,496.9435,496.531776,11.56872,200.27692,11.937506,1440000,0.4105077,223.78314,0.13953333
58,497.5085,497.185952,11.520222,201.02757,11.947886,1440000,0.40975598,224.49568,0.13903333
59,499.7782,499.515392,11.462694,200.92964,11.978254,1440000,0.40908626,224.37059,0.13857362
60,613.6768,613.347328,11.394284,200.60776,12.01386,1440000,0.4086032,224.0159,0.13836181
61,768.2147,767.87376,11.307248,200.11098,11.98855,1440000,0.4081862,223.40678,0.13804792
62,491.8484,491.520416,11.18852,199.8953,11.9645815,1440000,0.40782672,223.0484,0.13730139
63,512.7213,512.286496,11.161403,200.49965,11.934261,1440000,0.4076787,223.59532,0.13758542
64,491.2636,490.88512,11.196335,201.8489,11.900989,1440000,0.40766522,224.94623,0.13795763
65,512.3384,511.996032,11.286784,202.89992,11.858547,1440000,0.4077155,226.04526,0.13836806
66,484.8767,484.475712,11.3777485,202.958,11.847558,1440000,0.40784475,226.1833,0.13880347
67,599.2897,598.892832,11.520088,202.6104,11.852826,1440000,0.40799674,225.98332,0.1394
68,494.1075,493.752096,11.68494,201.74858,11.822897,1440000,0.40828303,225.25641,0.14037083
69,500.4571,500.013056,11.914577,200.15953,11.811663,1440000,0.40852988,223.88577,0.14207362
70,486.3317,485.967936,12.072285,198.71373,11.777384,1440000,0.4087527,222.5634,0.14349167
71,485.6491,485.244928,12.155702,197.0465,11.768559,1440000,0.40894416,220.97075,0.14437778
72,468.8466,468.476544,12.138171,195.67657,11.773983,1440000,0.4091097,219.58873,0.14439791
73,474.0625,473.6248,12.176567,194.88263,11.741125,1440000,0.4092196,218.80032,0.1446986
74,460.4657,460.043488,12.105996,193.81763,11.726983,1440000,0.40930527,217.65062,0.14400347
75,474.354,473.952256,11.981103,192.84894,11.76428,1440000,0.4094185,216.59433,0.14292222
76,471.4774,470.956128,11.851435,192.42877,11.791728,1440000,0.4095746,216.07195,0.14163403
77,457.0357,456.54592,11.817458,192.1648,11.807392,1440000,0.4097459,215.78964,0.14081597
78,484.7026,484.326912,11.818669,192.29446,11.821761,1440000,0.4099209,215.93489,0.14019027
79,461.3447,460.974208,11.786151,192.57693,11.860825,1440000,0.4101527,216.2239,0.1392389
80,468.4182,468.020736,11.864478,192.73969,11.86325,1440000,0.41041824,216.4674,0.13932152
