# RunType: QualityPreset: MID
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,54.4855,54.110176,5.328676,26.780037,11.784772,1440000,0.41358835,46.846066,0.13528264
1,52.9937,52.630528,5.3234224,26.774921,11.782769,1440000,0.41358855,46.83639,0.13520347
2,54.801099,54.4256,5.3167696,26.7638,11.781729,1440000,0.41359127,46.826702,0.13511805
3,55.456501,55.162848,5.310137,26.750717,11.78073,1440000,0.41359606,46.8086,0.13503473
4,53.4345,53.139712,5.3044944,26.744228,11.778782,1440000,0.41360033,46.79457,0.1349875
5,55.1483,54.82272,5.298824,26.724289,11.776267,1440000,0.41360587,46.781914,0.13492708
6,54.3392,53.979232,5.291549,26.706175,11.775202,1440000,0.4136113,46.763996,0.13484584
7,54.056,53.689472,5.286039,26.682817,11.772808,1440000,0.4136165,46.74746,0.13480972
8,55.6969,55.367968,5.2777953,26.658241,11.768708,1440000,0.41362184,46.723404,0.13472153
9,53.810299,53.498304,5.272563,26.632402,11.76505,1440000,0.41362762,46.700954,0.1347007
10,55.236601,54.90432,5.266019,26.60675,11.761536,1440000,0.41363254,46.678368,0.13464513
11,53.296799,52.960544,5.2565346,26.576883,11.759194,1440000,0.41363657,46.648117,0.13454792
12,55.400901,55.138784,5.2487187,26.54115,11.758083,1440000,0.41364086,46.619095,0.13443889
13,53.899599,53.495712,5.2408915,26.499517,11.755744,1440000,0.41364408,46.58019,0.13432708
14,54.9778,54.597248,5.232433,26.446838,11.754039,1440000,0.41364497,46.541607,0.13422222
15,54.507301,54.187968,5.223018,26.397388,11.753342,1440000,0.4136432,46.501022,0.13407709
16,55.4062,55.093312,5.214497,26.344683,11.751178,1440000,0.41364413,46.461327,0.13395903
17,51.825899,51.519296,5.206911,26.294886,11.749184,1440000,0.41364166,46.417866,0.13385902
18,54.453501,54.05696,5.202195,26.239426,11.747403,1440000,0.4136396,46.382668,0.13382153
19,53.2102,52.877312,5.195723,26.190653,11.748131,1440000,0.4136327,46.349613,0.13375139
20,53.9883,53.62688,5.186243,26.136906,11.752755,1440000,0.41362515,46.319473,0.13364027
21,54.2266,53.843968,5.17744,26.08398,11.757197,1440000,0.41361812,46.287704,0.13353264
22,53.9432,53.543968,5.1679683,26.04439,11.762998,1440000,0.41361117,46.26095,0.1334
23,51.927399,51.55808,5.1602063,26.002647,11.768681,1440000,0.41360396,46.235447,0.13331597
24,51.969801,51.535392,5.148486,25.965462,11.773053,1440000,0.4135973,46.214016,0.13316806
25,52.5181,52.141248,5.138333,25.927328,11.774269,1440000,0.4135914,46.1938,0.13305208
26,56.5721,56.254752,5.128261,25.889614,11.775666,1440000,0.413585,46.16893,0.13293125
27,54.0397,53.710848,5.1184363,25.855076,11.778495,1440000,0.4135753,46.145515,0.13281597
28,54.8243,54.46864,5.1064777,25.825253,11.780808,1440000,0.4135666,46.12776,0.13266945
29,54.851599,54.52096,5.096413,25.794645,11.781057,1440000,0.41355872,46.113754,0.13256945
30,53.573601,53.192096,5.0884604,25.772556,11.780029,1440000,0.41355106,46.098198,0.13248472
31,53.4814,53.179008,5.0783877,25.746508,11.779263,1440000,0.4135433,46.094322,0.13240695
32,53.8921,53.604544,5.069782,25.722534,11.778444,1440000,0.41353622,46.085743,0.13234931
33,53.0212,52.703456,5.059513,25.705671,11.778625,1440000,0.41352978,46.076904,0.1322632
34,50.9056,50.610176,5.0490317,25.685072,11.779327,1440000,0.4135244,46.073845,0.13218194
35,53.7478,53.44256,5.039582,25.665173,11.779516,1440000,0.41351798,46.06737,0.13212083
36,52.4404,52.082688,5.0292835,25.646181,11.781397,1440000,0.41351217,46.065674,0.13204722
37,60.6632,60.327936,5.01981,25.62875,11.783344,1440000,0.4135066,46.067814,0.13197222
38,51.700599,51.326976,5.0092897,25.6119,11.78352,1440000,0.41349977,46.071064,0.13188264
39,52.7763,52.37584,4.99619,25.590227,11.780945,1440000,0.41349578,46.06759,0.13173959
40,53.4645,53.100384,4.983839,25.566978,11.778308,1440000,0.41349146,46.06066,0.13161458
41,51.9663,51.621568,4.9756923,25.547958,11.773829,1440000,0.41348708,46.052536,0.13157015
