# RunType: QualityPreset: LOW
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,19.745599,19.462144,3.2145069,13.633099,11.890756,1440000,0.4073177,34.313606,0.14702083
1,18.843101,18.542592,3.2159896,13.637365,11.891152,1440000,0.40730563,34.31017,0.14704584
2,19.5713,19.376224,3.217325,13.6413555,11.892312,1440000,0.40729555,34.30697,0.14705487
3,19.2062,18.914272,3.2193189,13.645896,11.893027,1440000,0.40728518,34.301964,0.14706528
4,18.8444,18.537792,3.2208278,13.648581,11.894378,1440000,0.4072748,34.29724,0.14708056
5,18.892299,18.553984,3.2224932,13.652196,11.895036,1440000,0.40726563,34.29303,0.14708889
6,19.097701,18.7568,3.2244244,13.654494,11.895939,1440000,0.4072553,34.289288,0.1470882
7,19.2987,18.993472,3.2254813,13.653936,11.896898,1440000,0.40724683,34.285965,0.14710069
8,19.045,18.759488,3.2276397,13.654433,11.897716,1440000,0.40723893,34.281136,0.14711528
9,19.200499,18.900992,3.229339,13.654853,11.899192,1440000,0.40722987,34.27832,0.14712916
10,18.9113,18.5856,3.2310445,13.65478,11.90014,1440000,0.40722132,34.276154,0.14714167
11,18.8811,18.544288,3.2328222,13.654573,11.90165,1440000,0.40721262,34.271847,0.14714861
12,18.907201,18.587648,3.2346313,13.654059,11.902597,1440000,0.40720358,34.26973,0.14716111
13,18.9298,18.598528,3.2364278,13.653544,11.903784,1440000,0.407195,34.265648,0.1471757
14,19.7586,19.46672,3.2378542,13.65206,11.905373,1440000,0.40718612,34.26168,0.14718194
15,18.8556,18.556928,3.2398076,13.652328,11.906593,1440000,0.40717703,34.257313,0.14720972
16,19.192999,18.872032,3.2410958,13.650585,11.908104,1440000,0.40716815,34.252785,0.14721805
17,18.9438,18.642976,3.242514,13.650025,11.909875,1440000,0.40715885,34.248062,0.1472389
18,18.482101,18.184512,3.2438536,13.649366,11.911292,1440000,0.40714908,34.24467,0.14724861
19,18.8419,18.481696,3.244795,13.64988,11.912764,1440000,0.40713927,34.24006,0.14725417
20,19.044199,18.736096,3.2462723,13.64964,11.914465,1440000,0.40713155,34.235607,0.1472618
21,20.4872,19.87056,3.2477214,13.649384,11.915961,1440000,0.40712208,34.232056,0.14727153
22,20.970001,20.284704,3.2490993,13.649246,11.917671,1440000,0.407113,34.228218,0.14728959
23,18.8409,18.550208,3.2511055,13.64813,11.919833,1440000,0.40710366,34.222244,0.14731736
24,18.822499,18.50416,3.2522528,13.647764,11.921492,1440000,0.40709415,34.215954,0.14732917
25,19.117601,18.776096,3.2531688,13.646134,11.9233885,1440000,0.4070859,34.21108,0.14733472
26,19.502399,19.148896,3.2541327,13.644529,11.925162,1440000,0.40707663,34.206253,0.14733264
27,18.984901,18.597888,3.2553139,13.642548,11.927097,1440000,0.40706798,34.201225,0.14734861
28,18.9555,18.627488,3.2560945,13.639921,11.928735,1440000,0.4070608,34.196976,0.14736041
29,18.8611,18.558432,3.2579062,13.637989,11.930688,1440000,0.40705243,34.192093,0.14738889
30,19.058499,18.707136,3.2591639,13.634958,11.933678,1440000,0.40704426,34.185738,0.14740278
31,18.697101,18.364416,3.2603068,13.632874,11.9357,1440000,0.40703714,34.1791,0.14741528
32,19.1541,18.849152,3.2613916,13.631854,11.936824,1440000,0.4070281,34.17368,0.14742291
33,18.5844,18.281184,3.2623243,13.63099,11.937545,1440000,0.40702048,34.168293,0.14742431
34,19.0679,18.7536,3.2637036,13.629942,11.938697,1440000,0.40701362,34.163754,0.14744028
35,19.441899,19.124224,3.2650652,13.628281,11.939533,1440000,0.40700638,34.158546,0.1474618
36,18.781601,18.456576,3.2660472,13.625691,11.940023,1440000,0.4069996,34.152103,0.14747569
37,18.664,18.364928,3.2674916,13.6249275,11.940692,1440000,0.4069919,34.146183,0.14748958
38,19.2409,18.891328,3.268396,13.624069,11.94082,1440000,0.40698656,34.139393,0.14749098
39,19.3916,19.030592,3.2691069,13.623792,11.941366,1440000,0.4069791,34.13269,0.14749652
40,19.4469,19.0928,3.2701485,13.6224165,11.941789,1440000,0.40697408,34.127243,0.14751111
41,19.7308,19.361088,3.2713096,13.622197,11.941719,1440000,0.40696752,34.12103,0.14752708
42,19.712099,19.345184,3.2726061,13.620307,11.941725,1440000,0.4069625,34.11451,0.14755
43,19.074701,18.724416,3.273805,13.619275,11.941642,1440000,0.40695745,34.10947,0.14756598
44,20.9826,20.6544,3.2746334,13.618478,11.941928,1440000,0.40695262,34.104427,0.14756736
45,20.760599,20.393984,3.2754624,13.61724,11.9418545,1440000,0.40694726,34.099236,0.14757639
46,19.7979,19.445824,3.2766423,13.616381,11.942053,1440000,0.40694273,34.092777,0.14759375
47,19.2627,18.970848,3.278034,13.61583,11.942039,1440000,0.40693703,34.08712,0.14761181
48,18.998101,18.703424,3.2788243,13.614131,11.941558,1440000,0.40693253,34.08069,0.14763471
49,18.537899,18.324832,3.279745,13.612486,11.941793,1440000,0.40692735,34.07551,0.1476375
50,19.076701,18.673088,3.281123,13.611064,11.9416,1440000,0.40692332,34.07071,0.14765763
51,18.790199,18.39104,3.281682,13.609517,11.94165,1440000,0.40691784,34.06697,0.14765903
52,19.712101,19.381376,3.282236,13.605702,11.9415,1440000,0.40691388,34.061962,0.14765903
53,19.1749,18.766336,3.2839007,13.603791,11.941039,1440000,0.4069088,34.057713,0.14768958
54,19.8007,19.469536,3.2851493,13.601344,11.940698,1440000,0.4069048,34.052338,0.14770694
55,18.751099,18.421632,3.285707,13.600284,11.940096,1440000,0.40690005,34.047855,0.14770555
56,18.610701,18.313632,3.2866173,13.59896,11.94003,1440000,0.40689725,34.04127,0.14771944
57,18.585299,18.280448,3.2879305,13.598854,11.939941,1440000,0.40689433,34.035168,0.14773194
58,18.7916,18.489888,3.2887652,13.598203,11.939744,1440000,0.40689057,34.027554,0.14774166
59,19.381301,18.996704,3.2901154,13.597775,11.939552,1440000,0.40688786,34.021603,0.14776042
60,18.9236,18.604,3.2911708,13.59623,11.939208,1440000,0.40688524,34.01631,0.14777084
61,19.407599,19.115488,3.291725,13.595749,11.939125,1440000,0.4068833,34.010456,0.14778194
62,19.117801,18.817696,3.2927125,13.59487,11.938642,1440000,0.40688136,34.003563,0.14779167
63,18.5173,18.217312,3.2935228,13.593933,11.938822,1440000,0.4068786,33.99667,0.1477993
64,18.8175,18.501632,3.2946029,13.592944,11.938245,1440000,0.40687853,33.990036,0.14780417
65,18.7946,18.499584,3.2960458,13.593225,11.93777,1440000,0.40687704,33.98108,0.14784098
66,20.1654,19.787968,3.2973013,13.592964,11.937737,1440000,0.40687606,33.974472,0.14785416
67,19.8147,19.439616,3.2983139,13.5920725,11.937747,1440000,0.40687445,33.96797,0.14786042
68,19.4958,19.243008,3.2992938,13.590445,11.93812,1440000,0.40687412,33.960064,0.14787014
69,19.1386,18.812416,3.3002834,13.590254,11.938023,1440000,0.40687418,33.952156,0.14786944
70,18.7403,18.435872,3.3011763,13.58832,11.938039,1440000,0.40687364,33.943626,0.14787985
71,19.284,18.92976,3.3029187,13.586525,11.937792,1440000,0.406874,33.936897,0.14790417
72,19.2638,18.906848,3.3042715,13.584081,11.937481,1440000,0.40687343,33.929535,0.14790347
73,19.8231,19.51984,3.3053987,13.580533,11.938056,1440000,0.40687466,33.923058,0.14792013
74,19.2082,18.737152,3.306802,13.57825,11.938472,1440000,0.4068749,33.91519,0.14792292
75,20.550299,20.172352,3.3081987,13.575456,11.938758,1440000,0.40687555,33.90552,0.14793958
76,20.762,20.377248,3.3098888,13.570072,11.938803,1440000,0.40687597,33.89772,0.14795972
77,19.824701,19.54288,3.311446,13.566466,11.939328,1440000,0.40687877,33.8904,0.14796041
78,21.471899,20.899424,3.314107,13.562165,11.93961,1440000,0.4068796,33.882362,0.14798264
79,19.282601,18.972672,3.316773,13.558519,11.940571,1440000,0.4068823,33.875786,0.14798889
80,19.214599,18.91856,3.318702,13.553597,11.941648,1440000,0.40688312,33.869186,0.14799374
81,19.014101,18.6992,3.3208313,13.5492115,11.942056,1440000,0.40688527,33.86211,0.14800833
82,19.1244,18.81088,3.3229465,13.543789,11.942807,1440000,0.40688625,33.857254,0.14802708
83,20.8499,20.450144,3.324686,13.538425,11.943252,1440000,0.40688714,33.850723,0.14804237
84,19.373,19.042272,3.3265235,13.531458,11.943878,1440000,0.40688872,33.846146,0.14804861
85,21.5726,21.270464,3.3282077,13.5256,11.943575,1440000,0.40689173,33.841034,0.14805694
86,20.4541,20.132064,3.3303568,13.5197525,11.94405,1440000,0.40689296,33.835197,0.1480625
87,19.4665,19.143072,3.331689,13.511814,11.944169,1440000,0.40689552,33.83013,0.1480757
88,20.4252,20.016416,3.3327756,13.504875,11.944279,1440000,0.40689653,33.82498,0.14808472
89,20.2405,19.890688,3.3339362,13.496961,11.944467,1440000,0.40689972,33.82179,0.14808959
