# RunType: QualityPreset: ULTRA
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,642.0849,641.445312,18.393333,262.87616,11.86805,1440000,0.44906342,293.13754,0.15327778
1,626.8926,626.374272,18.563,259.88895,11.839082,1440000,0.4487323,290.29102,0.15469167
2,637.4655,637.020064,18.511667,256.82132,11.823186,1440000,0.44849002,287.15616,0.15426388
3,611.9411,611.541184,18.317083,254.81583,11.84305,1440000,0.44837818,284.97595,0.15264235
4,628.899,628.541504,18.070168,254.08649,11.876092,1440000,0.4483157,284.03275,0.15058473
5,612.476,612.18384,17.926416,253.73466,11.879252,1440000,0.4483189,283.5403,0.14938681
6,614.1431,613.685536,17.920416,253.44308,11.846875,1440000,0.44841498,283.21036,0.1493368
7,612.4547,612.09792,17.907833,253.50583,11.823078,1440000,0.4485281,283.23676,0.14923194
8,610.3274,609.957408,17.941668,253.15742,11.804377,1440000,0.44862616,282.90347,0.14951389
9,631.8071,631.212032,17.955667,252.65077,11.786828,1440000,0.44861734,282.39328,0.14963056
10,606.7589,606.335392,18.0305,251.82607,11.730342,1440000,0.44855475,281.5869,0.15025416
11,602.046399,601.526528,18.069916,250.94688,11.724398,1440000,0.4484944,280.74118,0.15058264
12,611.130501,610.670144,18.076584,250.32532,11.726393,1440000,0.44843313,280.1283,0.1506382
13,595.481799,595.016704,18.059416,250.22264,11.722543,1440000,0.4483175,280.00458,0.15049514
14,727.818701,727.412704,18.077168,250.22794,11.728339,1440000,0.44810975,280.03345,0.15064305
15,638.130899,637.679616,18.141916,250.3205,11.726668,1440000,0.44778803,280.18906,0.15118264
16,611.734701,611.283552,18.303917,250.50218,11.732831,1440000,0.44753364,280.5389,0.15253264
17,615.054599,614.640768,18.3535,251.09616,11.739429,1440000,0.44740707,281.1891,0.15294583
18,611.6397,611.184736,18.29225,251.96114,11.745052,1440000,0.44737238,281.99844,0.15243542
19,616.5136,616.118272,18.223,253.10458,11.719002,1440000,0.44721735,283.04657,0.15185833
