# RunType: QualityPreset: MID
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,54.913701,54.60992,5.3318186,27.42107,11.785626,1440000,0.41618538,46.846066,0.13529861
1,55.0365,54.736416,5.325515,27.392534,11.783322,1440000,0.41618124,46.83639,0.13522291
2,56.4784,56.140096,5.31865,27.354347,11.7823,1440000,0.4161788,46.826702,0.13513403
3,54.616899,54.304032,5.310607,27.310833,11.780693,1440000,0.41617998,46.8086,0.13503958
4,53.976301,53.671648,5.304073,27.277103,11.778848,1440000,0.4161884,46.79457,0.13499653
5,54.1187,53.82144,5.298578,27.243183,11.776341,1440000,0.41620043,46.781914,0.13494097
6,54.9551,54.674752,5.2914305,27.203583,11.775194,1440000,0.41621637,46.763996,0.13486111
7,54.428299,54.127168,5.289094,27.169767,11.772491,1440000,0.41623375,46.74746,0.13483125
8,53.995901,53.661696,5.2804537,27.126606,11.769615,1440000,0.41625133,46.723404,0.13473056
9,54.4818,54.136832,5.274271,27.085545,11.765294,1440000,0.41626966,46.700954,0.13471042
10,52.5068,52.260864,5.265263,27.03691,11.762341,1440000,0.41629162,46.678368,0.13464513
11,54.1823,53.861792,5.2562213,26.990877,11.759484,1440000,0.41631356,46.648117,0.1345625
12,54.9673,54.64944,5.2468543,26.9443,11.75794,1440000,0.41633835,46.619095,0.13446528
13,55.5953,55.257088,5.237498,26.893644,11.755969,1440000,0.4163633,46.58019,0.13434167
14,54.0179,53.729184,5.228344,26.830305,11.754291,1440000,0.4163919,46.541607,0.1342493
15,59.0657,58.693472,5.218298,26.77966,11.753594,1440000,0.4164232,46.501022,0.13409583
16,51.4617,51.127904,5.2100506,26.728989,11.751172,1440000,0.4164535,46.461327,0.13398264
17,54.536599,54.235136,5.202268,26.670824,11.749236,1440000,0.41647947,46.417866,0.13387431
18,54.071601,53.700416,5.19761,26.621197,11.747249,1440000,0.41650683,46.382668,0.1338368
19,52.2372,51.900288,5.1906953,26.569878,11.748183,1440000,0.41653234,46.349613,0.13375764
20,54.853,54.5424,5.182777,26.514372,11.751856,1440000,0.41655618,46.319473,0.13365069
21,53.0962,52.719744,5.1736035,26.458754,11.75694,1440000,0.41658065,46.287704,0.13353612
22,53.7932,53.48608,5.1643424,26.40854,11.76219,1440000,0.41660455,46.26095,0.13342223
23,52.201299,51.910464,5.156096,26.362638,11.767692,1440000,0.41662723,46.235447,0.13333334
24,53.376001,53.084544,5.146228,26.317688,11.772289,1440000,0.4166475,46.214016,0.1332
25,52.7991,52.417088,5.1354084,26.2741,11.774019,1440000,0.41666943,46.1938,0.1330632
26,53.1142,52.6848,5.12516,26.232819,11.775999,1440000,0.41669205,46.16893,0.13294514
27,53.6888,53.392064,5.1163216,26.201506,11.778234,1440000,0.4167144,46.145515,0.13284098
28,52.6097,52.28608,5.1059513,26.17174,11.780711,1440000,0.41673678,46.12776,0.1327007
29,54.906,54.685504,5.095063,26.13525,11.781141,1440000,0.4167561,46.113754,0.1325882
30,54.5169,54.168992,5.085744,26.104921,11.780136,1440000,0.41677383,46.098198,0.13249514
31,54.9797,54.653216,5.076489,26.072721,11.779418,1440000,0.41678926,46.094322,0.13241737
32,53.602,53.302112,5.066666,26.04421,11.779161,1440000,0.41680995,46.085743,0.13234028
33,51.4686,51.172416,5.0578895,26.019655,11.778592,1440000,0.41683087,46.076904,0.13226876
34,53.3921,53.165376,5.0487785,25.991514,11.778693,1440000,0.41684955,46.073845,0.13220486
35,55.2649,54.939648,5.039735,25.968056,11.778977,1440000,0.4168667,46.06737,0.13214375
36,51.7443,51.412992,5.0287647,25.945602,11.780818,1440000,0.416884,46.065674,0.13206597
37,52.6182,52.275136,5.019207,25.919117,11.782948,1440000,0.41690224,46.067814,0.13199306
38,51.7035,51.382272,5.008576,25.895477,11.783267,1440000,0.41691807,46.071064,0.1319118
39,53.6558,53.356704,4.9957023,25.875767,11.781847,1440000,0.41693267,46.06759,0.1317736
40,52.4171,52.087904,4.9846807,25.851707,11.779067,1440000,0.41694897,46.06066,0.13167639
41,52.2297,51.894272,4.974528,25.8289,11.77608,1440000,0.41696554,46.052536,0.13157222
42,51.7533,51.457632,4.9662757,25.811272,11.771889,1440000,0.41697967,46.046886,0.13150069
43,52.071,51.769952,4.9604707,25.784185,11.766642,1440000,0.41699505,46.049572,0.13150139
44,51.1839,50.892544,4.9538445,25.754656,11.763072,1440000,0.4170083,46.045307,0.131475
45,53.1746,52.825152,4.946133,25.734016,11.760625,1440000,0.4170212,46.039207,0.13142222
46,51.7527,51.407232,4.9374,25.711533,11.758749,1440000,0.41703683,46.038784,0.13135208
47,53.4914,53.17632,4.9283624,25.696827,11.757667,1440000,0.41705045,46.03858,0.13126458
48,52.3336,52.019776,4.9205008,25.679209,11.755377,1440000,0.41706437,46.04245,0.13118125
49,52.9201,52.62512,4.912143,25.665787,11.752608,1440000,0.417076,46.04216,0.13109444
50,50.9145,50.60416,4.903467,25.650444,11.751528,1440000,0.4170848,46.04503,0.13099444
51,52.3988,52.084032,4.8905835,25.628853,11.752517,1440000,0.41709092,46.04515,0.13083194
52,50.092,49.807296,4.8805456,25.60999,11.752064,1440000,0.41709843,46.04037,0.130725
53,51.1679,50.83936,4.8702807,25.600397,11.751807,1440000,0.4171075,46.037,0.1306111
54,54.0441,53.6576,4.8614297,25.58544,11.751635,1440000,0.4171166,46.04175,0.13051528
55,50.615399,50.280704,4.852334,25.573536,11.750514,1440000,0.41712534,46.04339,0.13041319
56,52.356701,52.058784,4.8409624,25.554941,11.7512455,1440000,0.4171327,46.04582,0.13029514
57,51.1819,50.869504,4.832092,25.534348,11.750341,1440000,0.41714048,46.045734,0.13019791
58,49.716899,49.414624,4.8224916,25.516874,11.747945,1440000,0.41714776,46.040543,0.13011459
59,50.669201,50.320128,4.811439,25.501072,11.74703,1440000,0.41715652,46.038784,0.12997848
60,51.0709,50.771168,4.801486,25.483704,11.746092,1440000,0.4171658,46.033787,0.12988125
61,50.7886,50.45904,4.790698,25.464695,11.744699,1440000,0.41717577,46.031925,0.12977777
62,51.6271,51.339456,4.781335,25.4544,11.74297,1440000,0.41718405,46.027924,0.12970348
