# RunType: QualityPreset: MID
frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,hit_ratio
0,53.258201,52.716768,6.76625,28.2945,11.785316,1440000,0.4499739,46.846066,0.135325
1,54.6845,54.13344,6.7619443,28.291433,11.783011,1440000,0.44994548,46.83639,0.13523889
2,53.0951,52.662624,6.7572856,28.286806,11.782613,1440000,0.44991717,46.826702,0.13514583
3,51.9907,51.54736,6.7530904,28.27462,11.78089,1440000,0.44988823,46.8086,0.1350618
4,54.613,54.145952,6.7506084,28.264805,11.77916,1440000,0.4498575,46.79457,0.1350125
5,54.1652,53.586496,6.747118,28.257183,11.777613,1440000,0.4498236,46.781914,0.13494237
6,54.432999,53.932096,6.743545,28.244612,11.775842,1440000,0.44978842,46.763996,0.13487153
7,55.658901,55.134208,6.7415986,28.232277,11.773584,1440000,0.44975513,46.74746,0.13483264
8,52.3653,51.80256,6.7372947,28.215342,11.770766,1440000,0.44971824,46.723404,0.13474652
9,53.606699,53.223456,6.735903,28.19885,11.766201,1440000,0.44968152,46.700954,0.13471806
10,53.575801,53.151744,6.732849,28.182484,11.763035,1440000,0.44964147,46.678368,0.13465764
11,51.441899,50.87088,6.7293057,28.15829,11.760522,1440000,0.44960144,46.648117,0.13458611
12,55.692001,55.24912,6.7248263,28.136364,11.757904,1440000,0.44955954,46.619095,0.13449652
13,50.8261,50.39456,6.7193546,28.104572,11.756261,1440000,0.4495119,46.58019,0.1343875
14,53.537399,53.177088,6.71441,28.072779,11.754416,1440000,0.4494669,46.541607,0.13428819
15,51.649701,51.29216,6.7082987,28.039675,11.75305,1440000,0.4494218,46.501022,0.13416597
16,53.721399,53.366336,6.7018046,28.007698,11.751825,1440000,0.4493817,46.461327,0.13403611
17,51.769301,51.438336,6.6959352,27.971666,11.750264,1440000,0.44933993,46.417866,0.13391945
18,53.685,53.32144,6.692257,27.942247,11.748161,1440000,0.4492972,46.382668,0.13384514
19,51.7302,51.34592,6.6898265,27.91194,11.747848,1440000,0.44925106,46.349613,0.13379653
20,53.109499,52.674144,6.6847396,27.884455,11.75028,1440000,0.44920754,46.319473,0.13369514
21,54.4906,54.081504,6.68059,27.853323,11.75379,1440000,0.44916344,46.287704,0.1336118
22,50.7732,50.37584,6.6756077,27.826712,11.758628,1440000,0.44911876,46.26095,0.1335125
23,51.717201,51.380224,6.668341,27.802006,11.765098,1440000,0.44907996,46.235447,0.13336736
24,51.4689,51.086208,6.663889,27.779888,11.770236,1440000,0.44904202,46.214016,0.13327777
25,53.0146,52.528512,6.6571193,27.763306,11.773377,1440000,0.44900402,46.1938,0.13314375
26,52.5259,52.09248,6.6517787,27.742544,11.774609,1440000,0.44896656,46.16893,0.1330361
27,51.7223,51.315968,6.6450696,27.72385,11.776597,1440000,0.4489287,46.145515,0.13290139
28,52.5757,52.204544,6.6389785,27.709183,11.7796,1440000,0.448891,46.12776,0.13277987
29,50.7117,50.3992,6.632698,27.69972,11.781333,1440000,0.4488545,46.113754,0.13265486
30,52.3612,51.989184,6.6279902,27.688955,11.781256,1440000,0.44881976,46.098198,0.13256042
31,51.7407,51.402496,6.6240797,27.690166,11.780075,1440000,0.44878498,46.094322,0.13248195
32,54.6265,54.262528,6.620688,27.68565,11.779403,1440000,0.4487521,46.085743,0.13241458
33,54.0171,53.63712,6.617982,27.680756,11.778168,1440000,0.44871607,46.076904,0.13235973
34,51.6583,51.257856,6.6132984,27.681953,11.778594,1440000,0.4486798,46.073845,0.13226597
35,52.649399,52.227328,6.6091666,27.678911,11.779292,1440000,0.44864574,46.06737,0.13218333
36,51.333201,50.885216,6.606493,27.67982,11.779361,1440000,0.4486111,46.065674,0.13212986
37,53.0345,52.671232,6.6029673,27.683775,11.781071,1440000,0.44857916,46.067814,0.13205972
38,51.804899,51.42528,6.5988083,27.688856,11.783398,1440000,0.44854686,46.071064,0.13197708
39,50.923901,50.524416,6.594786,27.689362,11.783442,1440000,0.44851646,46.06759,0.13189791
40,53.043,52.674688,6.587951,27.691069,11.781643,1440000,0.4484887,46.06066,0.13175903
41,52.2715,51.900704,6.5830903,27.690655,11.778788,1440000,0.44846174,46.052536,0.1316618
42,51.9425,51.604608,6.5788193,27.692612,11.775455,1440000,0.4484365,46.046886,0.13157639
43,51.3781,50.927616,6.5749655,27.702875,11.771733,1440000,0.44841215,46.049572,0.1314993
44,50.5131,50.112512,6.5749917,27.703716,11.766597,1440000,0.448389,46.045307,0.13150069
45,54.4464,54.060288,6.57375,27.7024,11.76306,1440000,0.44836313,46.039207,0.131475
46,51.7789,51.36592,6.571076,27.707083,11.760625,1440000,0.44833618,46.038784,0.13142222
47,51.5143,51.102016,6.5671144,27.712528,11.758936,1440000,0.44831422,46.03858,0.13134237
48,52.4071,52.02784,6.562973,27.721758,11.757719,1440000,0.44829375,46.04245,0.13125972
49,52.4893,52.135936,6.5590277,27.727879,11.755253,1440000,0.44827354,46.04216,0.13118055
50,49.9933,49.629184,6.554479,27.737736,11.752816,1440000,0.4482569,46.04503,0.13108958
51,52.5899,52.260864,6.549722,27.743902,11.751528,1440000,0.44824374,46.04515,0.13099444
52,51.6008,51.325088,6.541736,27.746128,11.752505,1440000,0.4482312,46.04037,0.13083473
53,52.445499,52.090464,6.5364585,27.748623,11.75192,1440000,0.44822147,46.037,0.13072917
54,50.067401,49.649664,6.530424,27.759386,11.751941,1440000,0.44821182,46.04175,0.13060902
55,52.1354,51.736576,6.525764,27.76599,11.751635,1440000,0.44820318,46.04339,0.13051528
56,53.1498,52.754432,6.520642,27.774662,11.750514,1440000,0.4481935,46.04582,0.13041319
57,52.0558,51.686688,6.5152593,27.779612,11.750861,1440000,0.44818422,46.045734,0.13030556
58,52.346099,51.925888,6.509871,27.780333,11.750341,1440000,0.44817668,46.040543,0.13019791
59,50.3621,49.983488,6.5057063,27.785133,11.747945,1440000,0.44816983,46.038784,0.13011459
60,52.9592,52.629536,6.498646,27.788221,11.7469225,1440000,0.4481628,46.033787,0.12997292
61,50.715901,50.368512,6.4939585,27.792034,11.745934,1440000,0.44815728,46.031925,0.12987916
62,52.1499,51.750592,6.488125,27.79512,11.744677,1440000,0.4481534,46.027924,0.1297625
63,49.7401,49.357952,6.4850626,27.80345,11.742929,1440000,0.44815242,46.03144,0.12970139
64,50.6237,50.169856,6.4817014,27.810745,11.741257,1440000,0.44815296,46.033703,0.12963402
65,52.7521,52.363264,6.477541,27.818296,11.741591,1440000,0.44815242,46.03743,0.1295514
66,50.142199,49.732672,6.4729514,27.822842,11.741619,1440000,0.44815066,46.03741,0.12945902
67,51.708301,51.343232,6.469686,27.827265,11.741073,1440000,0.4481479,46.038025,0.12939444
68,50.612,50.20912,6.46625,27.832752,11.740536,1440000,0.4481443,46.03954,0.129325
69,52.9537,52.563776,6.462222,27.840824,11.739403,1440000,0.44814113,46.04245,0.12924445
70,50.5336,50.102016,6.457778,27.845192,11.738167,1440000,0.44814032,46.041138,0.12915556
71,52.5118,52.161856,6.454236,27.85605,11.737433,1440000,0.44814244,46.04772,0.12908472
72,50.129899,49.772064,6.4473863,27.864027,11.738162,1440000,0.44814655,46.049576,0.12894791
73,51.608001,51.246688,6.441616,27.870111,11.737506,1440000,0.44815257,46.049236,0.12883264
74,50.4369,50.04,6.437314,27.88212,11.735564,1440000,0.44815937,46.055,0.12874652
75,50.874,50.46128,6.434618,27.89325,11.733928,1440000,0.4481661,46.061794,0.12869236
76,52.2786,51.815904,6.4332285,27.903633,11.73313,1440000,0.4481712,46.069992,0.12866458
77,49.907999,49.526432,6.432014,27.916386,11.731536,1440000,0.4481744,46.079937,0.12864028
78,51.213401,50.759776,6.430876,27.92761,11.730008,1440000,0.44817713,46.088493,0.12862013
79,51.9491,51.519328,6.431048,27.936428,11.72952,1440000,0.44818074,46.096996,0.12862153
80,51.4638,51.054592,6.431532,27.947222,11.726901,1440000,0.4481861,46.105656,0.12863125
81,49.6201,49.24848,6.4305468,27.957556,11.725496,1440000,0.44819298,46.1136,0.12861112
82,50.3214,49.969536,6.4304485,27.969511,11.723145,1440000,0.4482011,46.123104,0.12860972
83,51.0483,50.67776,6.4303474,27.984028,11.720516,1440000,0.44821,46.13489,0.12860695
84,52.6061,52.22192,6.429479,27.996727,11.718345,1440000,0.44821805,46.14455,0.12858959
85,51.484699,51.112096,6.430945,28.009819,11.715347,1440000,0.44822642,46.156113,0.12862013
86,51.075001,50.71568,6.4327464,28.0275,11.712605,1440000,0.44823435,46.17285,0.12865555
87,51.0546,50.673664,6.4334373,28.04071,11.711385,1440000,0.4482427,46.18553,0.12866876
88,52.1212,51.775488,6.434479,28.05304,11.709285,1440000,0.44825184,46.196804,0.12868959
89,50.763,50.487296,6.4354796,28.066767,11.707642,1440000,0.4482638,46.20989,0.12870972
90,50.457899,50.169536,6.4359922,28.081556,11.7053,1440000,0.4482757,46.222847,0.12872083
91,50.537301,50.147328,6.4358683,28.097963,11.703481,1440000,0.448287,46.237312,0.12871736
92,50.2107,49.870848,6.435278,28.115833,11.702061,1440000,0.4482996,46.25317,0.12870556
93,51.619099,51.26576,6.435339,28.133467,11.6996975,1440000,0.44831365,46.2685,0.12870763
94,50.367601,49.975072,6.434978,28.153248,11.697757,1440000,0.4483291,46.285984,0.1287
95,54.9906,54.534144,6.4350734,28.175436,11.695219,1440000,0.4483445,46.305725,0.12870209
96,51.7212,51.259072,6.4344444,28.197165,11.693255,1440000,0.4483623,46.324863,0.12868889
