frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,sph,hit_ratio
30,17.8506,16.776128,29.991596,120.92533,106.66134,1440000,0.3830546,28.56239,257.57828,0.1108882
31,17.4056,16.779264,29.99211,120.9233,106.66294,1440000,0.38305435,28.56204,257.57834,0.110886805
32,18.724,17.822592,29.99256,120.92052,106.66384,1440000,0.3830541,28.561703,257.5769,0.11088611
33,17.4401,16.819648,29.992672,120.91631,106.66353,1440000,0.3830538,28.561394,257.5725,0.110886805
34,17.6397,16.81872,29.992554,120.90945,106.66191,1440000,0.38305357,28.560974,257.5639,0.11088889
35,17.5171,16.937312,29.993143,120.90815,106.66278,1440000,0.3830533,28.560814,257.5641,0.1108882
36,17.5035,16.922624,29.99372,120.906296,106.66381,1440000,0.38305303,28.560608,257.5638,0.1108875
37,17.5818,16.981952,29.993511,120.90095,106.662056,1440000,0.38305277,28.560335,257.55652,0.110889584
38,17.7831,17.129472,29.99288,120.89404,106.65912,1440000,0.3830525,28.560066,257.54602,0.110893056
39,17.4208,16.84896,29.993017,120.8916,106.659294,1440000,0.38305223,28.55983,257.5439,0.110893056
40,17.3898,16.788384,29.992641,120.8854,106.65753,1440000,0.383052,28.55944,257.53558,0.11089514
41,17.5265,16.873088,29.992617,120.88041,106.657074,1440000,0.38305172,28.559013,257.5301,0.110895835
42,17.2904,16.722912,29.993006,120.878654,106.65794,1440000,0.38305148,28.55878,257.5296,0.11089514
43,17.6458,16.951296,29.992767,120.87384,106.656784,1440000,0.3830512,28.558449,257.52338,0.11089653
44,18.0131,17.403904,29.992361,120.86759,106.65446,1440000,0.38305095,28.55817,257.5144,0.11089931
45,17.6626,17.088064,29.99293,120.864426,106.65546,1440000,0.38305068,28.557814,257.51282,0.110898614
46,17.2872,16.720512,29.993332,120.86065,106.655525,1440000,0.3830504,28.557446,257.5095,0.110898614
47,17.2699,16.711872,29.993519,120.85563,106.65504,1440000,0.38305017,28.557034,257.50418,0.11089931
48,18.6532,17.733632,29.99365,120.85142,106.65452,1440000,0.38304994,28.556704,257.49957,0.1109
49,18.4386,17.12144,29.993137,120.844154,106.65113,1440000,0.38304964,28.556358,257.48843,0.11090347
50,18.0543,17.250464,29.992962,120.83689,106.64882,1440000,0.38304937,28.555996,257.47867,0.11090625
51,18.005,17.29808,29.993055,120.83197,106.647675,1440000,0.3830491,28.55569,257.47272,0.11090764
52,18.4841,17.54112,29.9937,120.8307,106.64932,1440000,0.38304883,28.555447,257.47372,0.11090625
53,18.1735,17.082688,29.994064,120.829216,106.649574,1440000,0.38304856,28.555347,257.47284,0.11090625
54,19.4437,18.735168,29.99303,120.82003,106.644516,1440000,0.3830483,28.555086,257.45758,0.11091181
55,18.3676,17.691104,29.993113,120.81708,106.64328,1440000,0.383048,28.554989,257.4535,0.110913195
56,17.4259,16.777216,29.993395,120.81372,106.642914,1440000,0.38304773,28.554785,257.45,0.11091389
57,17.5096,16.96304,29.99352,120.80811,106.64185,1440000,0.3830475,28.554417,257.44348,0.11091528
58,17.501,16.918528,29.994534,120.80732,106.644806,1440000,0.38304722,28.554052,257.44666,0.1109125
59,16.9359,16.360096,29.994366,120.801765,106.64313,1440000,0.38304695,28.553768,257.43927,0.11091458
60,17.2795,16.707584,29.993826,120.795784,106.64063,1440000,0.38304672,28.553482,257.43024,0.11091736
61,17.9209,17.33008,29.993551,120.79004,106.639595,1440000,0.38304645,28.553059,257.4232,0.11091875
62,18.0833,17.369088,29.993689,120.78679,106.639824,1440000,0.38304618,28.552738,257.4203,0.11091875
63,18.3957,17.721408,29.99339,120.780914,106.63873,1440000,0.3830459,28.552292,257.41302,0.11092014
64,18.1302,17.394976,29.993269,120.77812,106.63908,1440000,0.38304564,28.552004,257.41046,0.11092014
65,18.2463,17.550944,29.993252,120.773834,106.6399,1440000,0.3830454,28.551441,257.40698,0.110919446
66,18.0191,17.00464,29.993258,120.77224,106.64067,1440000,0.38304514,28.55117,257.4062,0.11091875
67,17.6083,17.01888,29.993395,120.76944,106.64169,1440000,0.38304487,28.55081,257.40454,0.11091805
68,19.2935,18.361664,29.993,120.76488,106.641235,1440000,0.3830446,28.550386,257.3991,0.11091875
69,17.7383,16.873472,29.993269,120.762505,106.64291,1440000,0.38304433,28.549982,257.39868,0.11091736
70,18.1006,17.47936,29.99397,120.762596,106.645805,1440000,0.38304406,28.549677,257.40237,0.11091458
71,17.9718,17.256352,29.993801,120.75776,106.64536,1440000,0.3830438,28.549252,257.3969,0.11091528
72,17.463,16.900224,29.994558,120.756714,106.64854,1440000,0.38304353,28.548855,257.3998,0.1109125
73,17.9792,17.28752,29.994478,120.754395,106.64824,1440000,0.38304326,28.548737,257.3971,0.110913195
74,18.0427,17.12272,29.99439,120.7522,106.64783,1440000,0.383043,28.548615,257.3944,0.11091389
75,17.3762,16.773984,29.994959,120.75228,106.65075,1440000,0.38304272,28.548296,257.39798,0.11091111
76,17.6933,17.08032,29.994352,120.74756,106.649414,1440000,0.38304248,28.547915,257.39133,0.1109125
77,17.4158,16.82016,29.994045,120.7427,106.649055,1440000,0.38304222,28.547482,257.3858,0.110913195
78,17.5171,16.904192,29.993795,120.73968,106.6486,1440000,0.38304195,28.547245,257.38208,0.11091389
79,18.1613,17.388416,29.993752,120.7365,106.64885,1440000,0.3830417,28.546917,257.3791,0.11091389
80,19.293,18.244608,29.993376,120.732315,106.64798,1440000,0.38304144,28.54667,257.37366,0.11091528
81,18.9903,17.913856,29.994347,120.732124,106.65156,1440000,0.38304114,28.546263,257.37802,0.11091181
82,17.9812,17.39424,29.994783,120.72894,106.653145,1440000,0.38304088,28.545776,257.37686,0.110910416
83,18.2611,17.700128,29.994816,120.72521,106.653366,1440000,0.3830406,28.545391,257.3734,0.110910416
84,18.1541,17.452736,29.995028,120.72228,106.65421,1440000,0.38304034,28.545004,257.37152,0.11090972
85,17.711,17.092608,29.994734,120.71828,106.65325,1440000,0.38304007,28.544779,257.36627,0.11091111
86,18.4643,16.990944,29.994534,120.71258,106.65296,1440000,0.3830398,28.54427,257.36008,0.11091181
87,18.2189,17.285824,29.993996,120.70859,106.6518,1440000,0.38303953,28.543997,257.35437,0.110913195
88,18.8785,17.551552,29.994215,120.70604,106.6532,1440000,0.3830393,28.543537,257.35345,0.11091181
89,18.8562,17.481888,29.99337,120.70054,106.65092,1440000,0.38303903,28.543295,257.34482,0.11091458
90,19.0622,18.0224,29.992619,120.69395,106.64859,1440000,0.38303873,28.542938,257.33514,0.11091736
91,18.0591,17.170368,29.992775,120.69116,106.649574,1440000,0.38303846,28.542576,257.3335,0.11091667
92,17.9306,17.135744,29.993038,120.68956,106.65068,1440000,0.3830382,28.542372,257.33328,0.110915974
93,18.1898,17.272864,29.993902,120.688286,106.65378,1440000,0.38303792,28.541954,257.33597,0.110913195
94,17.977,17.127424,29.993132,120.68137,106.64993,1440000,0.38303766,28.541748,257.32443,0.11091736
95,18.7115,17.792,29.992638,120.6757,106.64748,1440000,0.3830374,28.541504,257.3158,0.11092014
96,19.3889,18.517344,29.993269,120.674965,106.64914,1440000,0.38303712,28.54132,257.31738,0.11091875
97,17.5155,16.859008,29.993,120.66748,106.6474,1440000,0.38303685,28.540804,257.30786,0.11092083
98,17.3359,16.784608,29.99342,120.66392,106.6483,1440000,0.38303658,28.540377,257.30563,0.11092014
99,17.77,17.183552,29.993464,120.65965,106.64792,1440000,0.38303635,28.540047,257.30103,0.11092083
100,17.9873,17.321984,29.993532,120.65694,106.64751,1440000,0.3830361,28.539885,257.29797,0.110921524
101,17.4786,16.867328,29.993496,120.651665,106.646355,1440000,0.38303584,28.539526,257.2915,0.11092292
102,17.5646,16.975872,29.99399,120.65098,106.64725,1440000,0.38303557,28.539425,257.29224,0.110922225
103,17.3887,16.824,29.993933,120.646454,106.64644,1440000,0.38303533,28.539185,257.2868,0.11092361
104,18.1312,17.561056,29.993828,120.6436,106.64534,1440000,0.3830351,28.539093,257.28278,0.110925
105,17.3069,16.750016,29.994259,120.64023,106.6464,1440000,0.38303483,28.538704,257.28088,0.1109243
106,17.1772,16.588544,29.993526,120.630714,106.64265,1440000,0.38303456,28.53822,257.26688,0.110928476
107,17.6772,16.984192,29.993652,120.628555,106.64297,1440000,0.38303432,28.538033,257.26517,0.110928476
108,17.6663,16.969088,29.99352,120.62609,106.64258,1440000,0.38303405,28.53788,257.2622,0.11092917
109,19.2783,18.57536,29.993984,120.622154,106.644165,1440000,0.3830338,28.537313,257.2603,0.110927776
110,18.519,17.885184,29.994097,120.6189,106.64456,1440000,0.38303354,28.53701,257.25757,0.110927776
111,19.0565,18.369088,29.993927,120.61496,106.64412,1440000,0.38303328,28.536682,257.253,0.110928476
112,16.9575,16.333856,29.993263,120.60867,106.6417,1440000,0.38303298,28.536358,257.24362,0.11093125
113,17.6377,16.730144,29.99292,120.605804,106.6401,1440000,0.38303274,28.536362,257.23883,0.11093333
114,17.1912,16.627456,29.993408,120.60462,106.641785,1440000,0.3830325,28.536114,257.2398,0.11093195
115,17.8722,17.149952,29.993126,120.59938,106.640686,1440000,0.38303226,28.535736,257.2332,0.11093333
116,19.0789,17.6224,29.99329,120.59648,106.64154,1440000,0.383032,28.535347,257.23132,0.11093264
117,17.8535,17.20592,29.992945,120.592285,106.64134,1440000,0.3830317,28.535,257.22656,0.11093333
118,18.358,17.492096,29.993258,120.588646,106.64315,1440000,0.38303146,28.534475,257.22507,0.11093195
119,17.6789,16.90576,29.992544,120.5837,106.64145,1440000,0.38303122,28.534195,257.2177,0.11093403
120,17.7763,17.214496,29.992105,120.580986,106.640945,1440000,0.38303095,28.533968,257.21405,0.11093472
121,17.6474,17.060992,29.991968,120.57649,106.64087,1440000,0.3830307,28.533445,257.20935,0.11093472
122,17.5758,17.022976,29.991869,120.573235,106.64122,1440000,0.38303044,28.533112,257.20633,0.11093472
123,18.9159,17.558656,29.992018,120.573044,106.64293,1440000,0.3830302,28.53294,257.208,0.11093333
124,17.9473,17.39136,29.992237,120.57159,106.64456,1440000,0.38302994,28.532627,257.20837,0.11093195
125,17.8176,17.254272,29.992563,120.5683,106.6462,1440000,0.38302967,28.532122,257.20706,0.110930555
126,18.0348,17.4592,29.992758,120.56655,106.64698,1440000,0.38302943,28.531857,257.2063,0.11092986
127,17.8973,17.32944,29.992243,120.56118,106.64522,1440000,0.38302916,28.531544,257.19864,0.11093195
128,17.7684,17.084736,29.992506,120.56001,106.646675,1440000,0.3830289,28.53125,257.1992,0.110930555
129,17.5879,16.980416,29.992481,120.55738,106.646904,1440000,0.38302866,28.530981,257.19678,0.110930555
130,17.6626,16.988,29.993376,120.558876,106.65051,1440000,0.3830284,28.530752,257.20276,0.11092708
131,17.6401,17.03328,29.993765,120.555954,106.6522,1440000,0.38302815,28.530302,257.2019,0.1109257
132,17.1726,16.62624,29.994108,120.55579,106.65367,1440000,0.3830279,28.530128,257.20355,0.1109243
133,17.7924,17.170144,29.994152,120.55294,106.65384,1440000,0.38302764,28.529835,257.20093,0.1109243
134,17.2689,16.692928,29.993977,120.549805,106.6534,1440000,0.3830274,28.529598,257.19717,0.110925
135,17.6914,17.147872,29.993464,120.544365,106.651695,1440000,0.38302714,28.529284,257.1895,0.11092708
136,17.8615,17.276928,29.993526,120.542046,106.65219,1440000,0.3830269,28.52909,257.18774,0.11092708
137,18.4255,17.849728,29.993095,120.53669,106.65051,1440000,0.38302666,28.528797,257.1803,0.11092917
138,17.5426,17.04176,29.992687,120.53266,106.648865,1440000,0.3830264,28.528656,257.1742,0.11093125
139,18.2333,17.114784,29.992731,120.529526,106.6486,1440000,0.38302615,28.528463,257.17087,0.11093195
140,17.7314,17.118016,29.993057,120.52754,106.6495,1440000,0.38302585,28.5282,257.1701,0.11093125
141,17.6493,17.060576,29.993032,120.5228,106.64926,1440000,0.38302562,28.527824,257.1651,0.11093195
142,17.8214,17.150752,29.993507,120.52185,106.65071,1440000,0.38302538,28.527575,257.16608,0.110930555
143,17.6813,17.040224,29.99399,120.52005,106.652306,1440000,0.38302514,28.527248,257.16635,0.11092917
144,17.6755,17.032224,29.993277,120.512474,106.649315,1440000,0.38302487,28.52689,257.15506,0.11093264
145,17.7425,17.129472,29.9927,120.50596,106.64624,1440000,0.3830246,28.526655,257.1449,0.11093611
146,17.5154,16.959328,29.993046,120.50309,106.646416,1440000,0.38302436,28.526394,257.14255,0.11093611
147,18.5254,17.092672,29.992945,120.499306,106.645355,1440000,0.38302413,28.526203,257.1376,0.1109375
148,17.6805,17.081568,29.992332,120.49187,106.64242,1440000,0.38302386,28.525879,257.12662,0.11094097
149,17.6848,16.984064,29.9923,120.48837,106.64187,1440000,0.3830236,28.525602,257.12253,0.11094166
150,17.2439,16.662368,29.992376,120.48514,106.64224,1440000,0.38302338,28.525295,257.11975,0.11094166
151,17.1456,16.584608,29.99252,120.48156,106.64234,1440000,0.3830231,28.524923,257.11642,0.11094166
152,17.981,17.410656,29.9927,120.479095,106.64261,1440000,0.38302287,28.5247,257.1144,0.11094166
153,17.5741,16.99088,29.993101,120.47761,106.643524,1440000,0.38302264,28.524502,257.11423,0.11094097
154,17.5677,17.017632,29.992615,120.47278,106.641075,1440000,0.3830224,28.524357,257.10648,0.11094375
155,18.0276,17.39776,29.993084,120.47267,106.642654,1440000,0.38302216,28.524212,257.1084,0.110942364
156,17.8138,17.209696,29.993277,120.47034,106.64294,1440000,0.3830219,28.52401,257.10654,0.110942364
157,17.5902,16.953824,29.992851,120.46467,106.64109,1440000,0.38302165,28.523663,257.0986,0.11094444
158,17.2398,16.627648,29.99289,120.462296,106.64156,1440000,0.38302138,28.523457,257.09674,0.11094444
159,17.3349,16.79952,29.992928,120.46042,106.64161,1440000,0.38302115,28.523258,257.09494,0.11094444
160,17.6181,17.025024,29.992275,120.45527,106.63932,1440000,0.3830209,28.523075,257.08685,0.11094722
161,17.4602,16.915616,29.99307,120.45385,106.64147,1440000,0.38302067,28.522709,257.08838,0.110945135
162,17.6485,17.023456,29.992971,120.44784,106.640465,1440000,0.38302043,28.522274,257.08127,0.11094653
163,17.5007,16.957824,29.993284,120.44592,106.641304,1440000,0.38302016,28.52201,257.0805,0.110945836
164,17.3421,16.81472,29.993954,120.44432,106.64373,1440000,0.38301992,28.52164,257.082,0.11094375
165,17.3422,16.80752,29.99433,120.44152,106.6453,1440000,0.3830197,28.52119,257.08115,0.110942364
166,17.7515,17.08608,29.993847,120.43565,106.643616,1440000,0.38301942,28.520834,257.07312,0.11094444
167,18.2783,17.643776,29.993477,120.43146,106.64271,1440000,0.38301918,28.520584,257.06763,0.110945836
168,17.4956,16.930816,29.992851,120.42675,106.640656,1440000,0.38301894,28.5203,257.06024,0.110947914
169,19.0379,18.017184,29.992508,120.42442,106.64029,1440000,0.3830187,28.520142,257.05722,0.110948615
170,17.4536,16.900864,29.99247,120.4222,106.640564,1440000,0.38301843,28.51992,257.05524,0.110948615
171,17.6952,17.027072,29.993128,120.4217,106.64264,1440000,0.38301817,28.519634,257.05746,0.11094653
172,17.3932,16.764928,29.992958,120.41824,106.642426,1440000,0.38301793,28.519384,257.05362,0.11094722
173,17.2511,16.6792,29.992458,120.4131,106.640594,1440000,0.3830177,28.519093,257.04614,0.11094931
174,17.428,16.889856,29.992226,120.40819,106.63939,1440000,0.38301745,28.518745,257.0398,0.11095069
175,17.8481,17.300544,29.992289,120.40678,106.63971,1440000,0.3830172,28.518631,257.03876,0.11095069
176,17.6121,17.057792,29.992895,120.40568,106.64127,1440000,0.38301697,28.518394,257.03986,0.11094931
177,17.6851,17.022976,29.992878,120.401886,106.64087,1440000,0.38301674,28.518103,257.03564,0.11095
178,17.5307,16.90624,29.99247,120.39567,106.63923,1440000,0.38301647,28.517721,257.02737,0.11095209
179,17.355,16.792064,29.992727,120.39399,106.64017,1440000,0.38301623,28.51749,257.0269,0.11095139
180,17.721,16.975872,29.992338,120.38798,106.63834,1440000,0.383016,28.517113,257.01865,0.11095347
181,18.4327,17.174944,29.991983,120.38489,106.636665,1440000,0.38301575,28.51708,257.01355,0.11095556
182,17.2347,16.643904,29.992659,120.38402,106.639046,1440000,0.38301548,28.516787,257.01572,0.11095347
183,17.933,17.370688,29.992277,120.37998,106.63787,1440000,0.38301525,28.516525,257.01013,0.11095486
184,17.5174,16.943104,29.992796,120.37989,106.64031,1440000,0.383015,28.516306,257.013,0.11095278
185,17.8041,17.145856,29.99349,120.37937,106.64314,1440000,0.38301477,28.515926,257.016,0.11095
186,17.8111,17.126048,29.993979,120.37851,106.64529,1440000,0.3830145,28.515587,257.01776,0.110947914
187,17.9138,17.27136,29.993847,120.37457,106.64482,1440000,0.38301426,28.51526,257.01324,0.110948615
188,17.5963,17.045472,29.993828,120.37094,106.64494,1440000,0.38301402,28.51487,257.0097,0.110948615
189,17.4879,16.96768,29.99349,120.36641,106.64386,1440000,0.38301378,28.514566,257.00375,0.11095
190,17.639,17.063136,29.993835,120.36436,106.64484,1440000,0.38301352,28.514307,257.00302,0.11094931
191,18.105,17.462784,29.993402,120.35944,106.64317,1440000,0.38301328,28.514065,256.99603,0.11095139
192,17.9888,17.302336,29.994242,120.36062,106.64602,1440000,0.38301304,28.51389,257.0009,0.110948615
193,17.5649,16.969408,29.994167,120.356766,106.64476,1440000,0.3830128,28.513672,256.9957,0.11095
194,17.562,16.978176,29.994211,120.35307,106.644196,1440000,0.38301256,28.513382,256.9915,0.11095069
195,18.4535,17.868704,29.994286,120.349625,106.6438,1440000,0.3830123,28.513145,256.9877,0.11095139
196,17.6636,16.89632,29.995256,120.350235,106.64672,1440000,0.38301206,28.51293,256.99222,0.110948615
197,18.3045,17.596416,29.99557,120.34749,106.64763,1440000,0.38301182,28.51258,256.9907,0.110947914
198,18.2661,17.582912,29.995237,120.34278,106.646065,1440000,0.38301155,28.512384,256.98407,0.11095
199,18.2654,17.383424,29.99483,120.33788,106.64426,1440000,0.3830113,28.51213,256.977,0.11095209
200,17.5495,16.965632,29.995193,120.33566,106.645905,1440000,0.38301104,28.51175,256.97675,0.11095069
201,17.4139,16.809184,29.994217,120.32643,106.64207,1440000,0.3830108,28.511261,256.9627,0.11095486
202,17.7044,17.016576,29.994173,120.32284,106.641624,1440000,0.38301057,28.51099,256.95865,0.11095556
203,17.751,17.03872,29.994118,120.32002,106.641304,1440000,0.38301033,28.510813,256.95544,0.11095625
204,18.1232,17.502208,29.993734,120.313835,106.63938,1440000,0.3830101,28.510406,256.94696,0.11095833
205,18.0694,17.489024,29.993528,120.310036,106.63809,1440000,0.38300985,28.510176,256.94165,0.11095972
206,17.5456,16.98368,29.994104,120.309456,106.640625,1440000,0.3830096,28.50992,256.94418,0.11095764
207,17.5191,16.951264,29.994944,120.31165,106.64431,1440000,0.38300937,28.509773,256.9509,0.110954165
208,18.1583,17.508352,29.995268,120.31141,106.646095,1440000,0.38300914,28.509624,256.95276,0.11095278
209,17.9301,17.336896,29.994392,120.3058,106.64385,1440000,0.3830089,28.509369,256.94406,0.11095556
210,18.1625,17.63008,29.993855,120.301834,106.64274,1440000,0.38300863,28.509102,256.93842,0.110956945
211,17.8867,17.317408,29.99326,120.296646,106.64161,1440000,0.3830084,28.508694,256.93152,0.11095833
212,18.0033,17.354624,29.99281,120.2925,106.64103,1440000,0.38300815,28.508297,256.92633,0.11095903
213,18.3256,17.63136,29.992577,120.28928,106.64128,1440000,0.3830079,28.507942,256.92316,0.11095903
214,18.0776,17.391616,29.991915,120.28536,106.63939,1440000,0.38300768,28.50776,256.9167,0.11096111
215,18.0312,17.34048,29.992508,120.28625,106.64224,1440000,0.38300744,28.507524,256.921,0.11095833
216,17.6722,17.075616,29.992464,120.28442,106.64235,1440000,0.3830072,28.50733,256.91925,0.11095833
217,17.9699,17.41824,29.992046,120.280266,106.64111,1440000,0.38300696,28.507042,256.91342,0.11095972
218,17.7516,17.214784,29.992203,120.27598,106.64187,1440000,0.38300672,28.506489,256.91006,0.11095903
219,18.2509,17.700864,29.992577,120.275276,106.64276,1440000,0.38300648,28.506374,256.9106,0.11095833
220,18.4093,17.776,29.992203,120.27134,106.64079,1440000,0.38300624,28.506212,256.90436,0.11096042
221,17.8736,17.26288,29.992502,120.268364,106.64106,1440000,0.383006,28.505943,256.90192,0.11096042
222,17.847,17.25872,29.992609,120.26468,106.64062,1440000,0.38300577,28.505676,256.89792,0.11096111
223,18.9919,18.333696,29.992395,120.261,106.63956,1440000,0.38300553,28.505486,256.89294,0.1109625
224,17.1868,16.467968,29.991983,120.25581,106.637794,1440000,0.3830053,28.505203,256.8856,0.11096458
225,17.6936,17.131648,29.99149,120.25008,106.63534,1440000,0.38300505,28.504951,256.8769,0.11096736
226,17.767,17.033216,29.991964,120.24761,106.636215,1440000,0.3830048,28.50465,256.8758,0.11096667
227,17.7978,17.06864,29.992796,120.24685,106.63846,1440000,0.38300458,28.504372,256.8781,0.11096458
228,17.6429,17.027072,29.992884,120.243004,106.63737,1440000,0.38300434,28.504192,256.87326,0.110965975
229,17.7781,17.225664,29.993015,120.24094,106.63673,1440000,0.3830041,28.504084,256.87067,0.11096667
230,17.3816,16.842848,29.993235,120.23751,106.63646,1440000,0.38300386,28.503876,256.8672,0.11096736
231,17.5138,16.984064,29.993597,120.235855,106.63644,1440000,0.38300365,28.50373,256.86588,0.11096736
232,17.6974,17.126016,29.99301,120.22869,106.6334,1440000,0.38300338,28.503426,256.8551,0.11097083
233,17.5346,16.931296,29.992178,120.22207,106.62963,1440000,0.38300318,28.50325,256.84387,0.110975
234,17.3691,16.788672,29.992416,120.220695,106.62977,1440000,0.38300294,28.503138,256.84286,0.110975
235,18.2019,17.363584,29.992622,120.219696,106.629745,1440000,0.3830027,28.503048,256.84204,0.110975
236,18.2688,17.714464,29.992435,120.216125,106.628815,1440000,0.38300246,28.502884,256.83737,0.11097639
237,17.8851,17.282496,29.992521,120.21168,106.62834,1440000,0.38300222,28.502525,256.83252,0.11097708
238,18.4798,17.778688,29.992529,120.208885,106.627335,1440000,0.38300198,28.502464,256.82874,0.11097847
239,18.0553,17.045024,29.992922,120.20687,106.6284,1440000,0.38300174,28.502224,256.8282,0.11097778
240,18.1589,17.48608,29.992466,120.20114,106.6266,1440000,0.3830015,28.50187,256.8202,0.11097986
241,18.1389,17.514496,29.992886,120.20007,106.62816,1440000,0.38300127,28.501617,256.8211,0.11097847
242,18.1711,17.555008,29.992935,120.197975,106.62845,1440000,0.38300103,28.50142,256.81937,0.11097847
243,19.7835,19.126176,29.992754,120.194984,106.628235,1440000,0.3830008,28.50122,256.81598,0.11097917
244,18.662,17.98208,29.991909,120.18912,106.62501,1440000,0.38300052,28.50101,256.80603,0.11098264
245,18.7175,18.109984,29.992428,120.18757,106.62657,1440000,0.38300028,28.500713,256.80658,0.11098125
246,25.2199,24.692448,29.99231,120.18259,106.62551,1440000,0.38300005,28.500385,256.8004,0.11098264
247,19.8107,19.268256,29.99189,120.1775,106.623314,1440000,0.38299972,28.500246,256.7927,0.11098541
248,19.1603,18.42784,29.992817,120.17704,106.62573,1440000,0.38299945,28.50003,256.7956,0.110983334
249,19.5727,19.00544,29.992716,120.17187,106.62463,1440000,0.3829992,28.499681,256.7892,0.11098472
250,20.5911,20.01792,29.992455,120.1698,106.62368,1440000,0.38299894,28.499672,256.78595,0.11098611
251,21.2299,20.655136,29.991623,120.16378,106.62111,1440000,0.3829987,28.49934,256.7765,0.110988885
252,21.0793,20.503392,29.991709,120.16309,106.62216,1440000,0.3829984,28.499212,256.77698,0.11098819
253,21.1841,20.588416,29.992392,120.16426,106.62502,1440000,0.38299814,28.49902,256.78168,0.11098541
254,22.1019,21.470048,29.991571,120.157646,106.62193,1440000,0.3829979,28.498745,256.77115,0.110988885
255,19.749,19.107712,29.99144,120.15417,106.621346,1440000,0.3829976,28.498457,256.76694,0.110989586
256,19.5139,18.946912,29.992285,120.15485,106.624214,1440000,0.38299736,28.49823,256.77133,0.11098681
257,18.9715,18.432,29.992886,120.15267,106.62572,1440000,0.3829971,28.497868,256.77127,0.11098541
258,19.0927,18.52416,29.993135,120.15062,106.62664,1440000,0.38299686,28.497593,256.7704,0.11098472
259,18.2393,17.680768,29.99263,120.14754,106.6255,1440000,0.38299662,28.497423,256.7657,0.11098611
260,18.2443,17.676384,29.993261,120.14692,106.628174,1440000,0.38299638,28.497007,256.76837,0.110983334
261,18.3798,17.813504,29.993229,120.14391,106.628334,1440000,0.38299617,28.496689,256.76547,0.110983334
262,18.5505,17.959136,29.992329,120.13645,106.6252,1440000,0.38299593,28.496304,256.75397,0.11098681
