frame,cpu_ms,gpu_ms,volume,shadow,sdf,pixels,distance,spp,sph,hit_ratio
72,19.0345,17.195328,29.993563,120.73331,106.64858,1440000,0.38304144,28.546692,257.37546,0.11091458
73,17.8569,17.24096,29.994347,120.7324,106.65152,1440000,0.38304117,28.54629,257.37827,0.11091181
74,18.053,17.194976,29.994783,120.72944,106.653114,1440000,0.3830409,28.545828,257.37735,0.110910416
75,18.4877,17.755904,29.994835,120.72536,106.65332,1440000,0.38304064,28.545404,257.3735,0.110910416
76,18.3852,17.7088,29.995016,120.72234,106.65418,1440000,0.38304037,28.545006,257.37155,0.11090972
77,18.083,17.244224,29.994741,120.718445,106.65325,1440000,0.3830401,28.544798,257.36642,0.11091111
78,17.3991,16.778592,29.994709,120.714195,106.65355,1440000,0.38303983,28.544355,257.36246,0.11091111
79,17.5175,16.5248,29.994009,120.708565,106.6518,1440000,0.3830396,28.543995,257.35437,0.110913195
80,18.1519,17.412096,29.994251,120.70687,106.653175,1440000,0.38303933,28.543629,257.3543,0.11091181
81,18.1918,17.582592,29.993206,120.69988,106.65019,1440000,0.38303906,28.5433,257.34326,0.11091528
82,18.0645,17.29536,29.992794,120.695244,106.6492,1440000,0.3830388,28.542988,257.33722,0.11091667
83,18.6049,18.028704,29.99263,120.69166,106.64884,1440000,0.38303852,28.542711,257.33313,0.11091736
84,18.217,17.156608,29.993038,120.690315,106.65058,1440000,0.38303828,28.542442,257.33392,0.110915974
85,17.3993,16.794336,29.993858,120.69018,106.65353,1440000,0.38303798,28.542133,257.33755,0.110913195
86,17.4353,16.847264,29.993406,120.68393,106.651184,1440000,0.38303775,28.541842,257.32852,0.110915974
87,20.4258,19.859392,29.992731,120.67682,106.648056,1440000,0.3830375,28.541527,257.31763,0.110919446
88,17.3363,16.74624,29.993164,120.67587,106.648964,1440000,0.3830372,28.54139,257.318,0.11091875
89,17.5748,16.91584,29.992432,120.66684,106.64528,1440000,0.38303694,28.540974,257.30457,0.11092292
90,17.528,16.932864,29.993683,120.66666,106.64956,1440000,0.3830367,28.540493,257.3099,0.11091875
91,17.3247,16.77136,29.993732,120.66263,106.64919,1440000,0.38303643,28.54019,257.30554,0.110919446
92,17.7164,17.160192,29.993626,120.65865,106.648056,1440000,0.3830362,28.539967,257.30035,0.11092083
93,18.2683,17.587744,29.993746,120.65424,106.64758,1440000,0.38303593,28.53962,257.2956,0.110921524
94,18.018,17.393408,29.993696,120.65108,106.64653,1440000,0.3830357,28.539501,257.29132,0.11092292
95,17.4496,16.867488,29.993828,120.648056,106.64616,1440000,0.38303542,28.539318,257.28802,0.11092361
96,17.2294,16.677536,29.993933,120.64416,106.64597,1440000,0.38303515,28.539055,257.28406,0.1109243
97,17.0923,16.545792,29.994165,120.64086,106.64627,1440000,0.3830349,28.53875,257.2813,0.1109243
98,17.7533,17.055296,29.993576,120.63339,106.643196,1440000,0.38303468,28.538408,257.27017,0.110927776
99,17.8207,16.928096,29.993633,120.62937,106.64286,1440000,0.3830344,28.538109,257.26587,0.110928476
100,19.4577,18.04336,29.993708,120.62765,106.64307,1440000,0.38303414,28.537949,257.2644,0.110928476
101,18.9158,17.688576,29.993908,120.624214,106.64411,1440000,0.38303387,28.537529,257.26224,0.110927776
102,34.4265,33.436768,29.99389,120.618965,106.643745,1440000,0.3830336,28.537083,257.2566,0.110928476
103,19.9195,19.337344,29.99374,120.61503,106.643326,1440000,0.3830331,28.536762,257.25208,0.11092917
104,20.0909,19.058688,29.993351,120.60803,106.64188,1440000,0.38303283,28.536316,257.24326,0.11093125
105,18.9487,18.43344,29.992863,120.60291,106.639694,1440000,0.38303253,28.536167,257.23547,0.11093403
106,18.9953,18.477056,29.993307,120.60011,106.641365,1440000,0.38303226,28.535732,257.23477,0.11093264
107,19.4959,18.935456,29.99329,120.59648,106.64154,1440000,0.383032,28.535347,257.23132,0.11093264
108,18.7761,18.204416,29.992945,120.592285,106.64134,1440000,0.3830317,28.535,257.22656,0.11093333
109,20.1525,19.165184,29.993258,120.588646,106.64315,1440000,0.38303143,28.534475,257.22507,0.11093195
110,19.2254,18.71872,29.99252,120.58353,106.64143,1440000,0.38303116,28.534172,257.21747,0.11093403
111,19.2246,18.715776,29.992262,120.581,106.64153,1440000,0.38303086,28.533875,257.21478,0.11093403
112,20.6506,19.480576,29.991762,120.57525,106.64037,1440000,0.3830306,28.53341,257.2074,0.11093542
113,19.3381,18.397888,29.99193,120.573616,106.642,1440000,0.3830303,28.53307,257.20755,0.11093403
114,19.1093,18.625024,29.991905,120.57072,106.64304,1440000,0.38303003,28.53268,257.20566,0.11093333
115,18.7387,18.11456,29.992739,120.572235,106.64677,1440000,0.38302976,28.532463,257.21173,0.11092986
116,19.3254,18.665984,29.992914,120.56838,106.64766,1440000,0.3830295,28.531975,257.20895,0.11092917
117,19.0747,18.190336,29.992413,120.56286,106.64578,1440000,0.38302922,28.531635,257.20105,0.11093125
118,18.1445,17.287744,29.992569,120.56096,106.64663,1440000,0.38302895,28.531357,257.20016,0.110930555
119,18.4668,17.667616,29.99247,120.55812,106.64693,1440000,0.3830287,28.531063,257.1975,0.110930555
120,18.1726,17.376288,29.99315,120.55796,106.64982,1440000,0.38302842,28.530727,257.20093,0.110927776
121,18.5133,17.145632,29.993809,120.556625,106.65214,1440000,0.38302815,28.530373,257.20258,0.1109257
122,17.8656,17.109792,29.994259,120.55631,106.65436,1440000,0.3830279,28.5301,257.20493,0.11092361
123,17.8227,17.205248,29.994152,120.55294,106.65384,1440000,0.38302764,28.529835,257.20093,0.1109243
124,18.7183,17.709408,29.993977,120.549805,106.6534,1440000,0.38302737,28.529598,257.19717,0.110925
125,18.1214,17.248224,29.993452,120.544624,106.651764,1440000,0.38302714,28.52932,257.18982,0.11092708
126,18.7806,18.173952,29.993515,120.54187,106.65219,1440000,0.38302687,28.529068,257.18756,0.11092708
127,17.6102,17.015392,29.993101,120.536545,106.650566,1440000,0.3830266,28.528786,257.1802,0.11092917
128,17.768,17.08592,29.992538,120.53043,106.64825,1440000,0.38302636,28.528503,257.17123,0.11093195
129,18.8428,17.668448,29.992794,120.52894,106.64862,1440000,0.3830261,28.528408,257.17035,0.11093195
130,17.975,17.235968,29.99329,120.52737,106.65017,1440000,0.38302583,28.528103,257.17084,0.110930555
131,17.888,17.256448,29.99307,120.52286,106.64925,1440000,0.38302556,28.527834,257.16516,0.11093195
132,17.9141,16.850944,29.99337,120.520615,106.650116,1440000,0.38302532,28.527534,257.1641,0.11093125
133,19.3878,18.868288,29.993858,120.51837,106.6518,1440000,0.38302505,28.52717,257.16403,0.11092986
134,17.8133,17.178624,29.99337,120.5115,106.64933,1440000,0.38302478,28.526794,257.1542,0.11093264
135,17.7417,17.067264,29.992802,120.505745,106.64624,1440000,0.38302454,28.526644,257.14478,0.11093611
136,19.0677,18.101248,29.992764,120.50073,106.64518,1440000,0.38302428,28.526321,257.13867,0.1109375
137,17.7779,17.207968,29.993233,120.49887,106.646225,1440000,0.383024,28.526106,257.1383,0.110936806
138,17.2981,16.707136,29.992056,120.489265,106.64119,1440000,0.38302377,28.52578,257.1225,0.110942364
139,18.0168,17.383424,29.992552,120.487625,106.64259,1440000,0.38302353,28.52545,257.12277,0.11094097
140,18.9248,18.219008,29.992456,120.48419,106.6423,1440000,0.38302326,28.525204,257.11896,0.11094166
141,17.5495,16.675168,29.99242,120.47936,106.641685,1440000,0.38302302,28.524776,257.11346,0.110942364
142,18.5656,17.661952,29.99282,120.47812,106.64261,1440000,0.38302276,28.524605,257.11356,0.11094166
143,17.4871,16.896192,29.992857,120.47457,106.64225,1440000,0.38302252,28.524353,257.10968,0.110942364
144,17.4156,16.822528,29.992846,120.47272,106.64187,1440000,0.38302228,28.524284,257.10742,0.11094306
145,17.9887,17.34272,29.992983,120.47024,106.642075,1440000,0.38302204,28.524048,257.1053,0.11094306
146,20.9111,20.088832,29.993158,120.46838,106.64236,1440000,0.38302177,28.523891,257.1039,0.11094306
147,23.8216,22.458368,29.992884,120.463524,106.64131,1440000,0.38302147,28.523563,257.09772,0.11094444
148,19.7921,19.579616,29.99272,120.46,106.64089,1440000,0.38302115,28.523287,257.0936,0.110945135
149,20.9426,20.260864,29.992283,120.454994,106.63932,1440000,0.38302088,28.523045,257.0866,0.11094722
150,20.7542,20.57568,29.992958,120.45207,106.6409,1440000,0.38302058,28.522614,257.08594,0.110945836
151,19.0675,18.208256,29.993202,120.44783,106.64123,1440000,0.38302028,28.522205,257.08228,0.110945836
152,20.5437,19.888128,29.99376,120.445114,106.6429,1440000,0.38302,28.521793,257.0818,0.11094444
153,20.4247,19.787136,29.99413,120.44163,106.64462,1440000,0.38301972,28.521282,257.08038,0.11094306
154,19.3166,18.153344,29.993885,120.43616,106.64352,1440000,0.38301942,28.520882,257.07355,0.11094444
155,17.9242,17.352896,29.993477,120.43146,106.64271,1440000,0.38301915,28.520584,257.06763,0.110945836
156,17.3347,16.733696,29.992834,120.4265,106.64073,1440000,0.3830189,28.520279,257.06006,0.110947914
157,18.6443,17.448288,29.992294,120.42359,106.63967,1440000,0.38301867,28.520134,257.05557,0.11094931
158,18.8851,18.27088,29.992477,120.421715,106.64051,1440000,0.3830184,28.519863,257.0547,0.110948615
159,18.3414,17.848416,29.992952,120.42062,106.6421,1440000,0.38301814,28.519613,257.05566,0.11094722
160,17.8677,17.307584,29.99314,120.4183,106.643074,1440000,0.3830179,28.519306,257.0545,0.11094653
161,18.2981,17.518464,29.99267,120.41348,106.641335,1440000,0.38301763,28.519062,257.0475,0.110948615
162,18.9813,18.38736,29.99239,120.40902,106.64013,1440000,0.3830174,28.518759,257.04153,0.11095
163,34.9157,27.003232,29.992582,120.40555,106.6404,1440000,0.38301712,28.518425,257.03854,0.11095
164,51.1105,47.984,29.992966,120.404076,106.64131,1440000,0.38301665,28.518227,257.03833,0.11094931
165,38.3553,36.548352,29.992489,120.39536,106.639366,1440000,0.38301593,28.517706,257.02722,0.11095209
166,22.2501,20.69504,29.992208,120.38527,106.63746,1440000,0.3830154,28.517056,257.01492,0.11095486
167,20.7352,19.615744,29.992453,120.37988,106.6387,1440000,0.3830151,28.516445,257.01105,0.110954165
168,19.7286,18.737504,29.993303,120.38068,106.64242,1440000,0.3830148,28.516148,257.0164,0.11095069
169,20.1777,19.141152,29.993822,120.37779,106.644615,1440000,0.38301453,28.515594,257.01624,0.110948615
170,21.9737,20.92624,29.993671,120.37412,106.644165,1440000,0.38301426,28.515299,257.01196,0.11094931
171,20.3921,19.793792,29.994047,120.3714,106.64571,1440000,0.38301393,28.514853,257.01117,0.110947914
172,18.6562,18.128896,29.993896,120.3664,106.64528,1440000,0.38301367,28.514412,257.00555,0.110948615
173,18.0029,17.430528,29.994047,120.364456,106.64566,1440000,0.3830134,28.514256,257.00415,0.110948615
174,19.043,18.432768,29.993828,120.36016,106.64461,1440000,0.38301316,28.513996,256.9986,0.11095
175,19.2387,18.378752,29.994242,120.35889,106.64538,1440000,0.3830129,28.513805,256.9985,0.11094931
176,18.8216,18.016224,29.994135,120.35411,106.644196,1440000,0.38301262,28.513489,256.99243,0.11095069
177,19.478,18.878272,29.994223,120.35023,106.643776,1440000,0.38301238,28.5132,256.98822,0.11095139
178,17.9367,17.34272,29.99518,120.35058,106.64662,1440000,0.38301212,28.512947,256.99237,0.110948615
179,17.407,16.831872,29.995205,120.34656,106.64628,1440000,0.38301188,28.512644,256.98804,0.11094931
180,17.0632,16.313824,29.995243,120.34278,106.64591,1440000,0.38301164,28.512367,256.98395,0.11095
181,18.6531,18.055168,29.994799,120.33911,106.64425,1440000,0.3830114,28.512262,256.97815,0.11095209
182,23.3806,22.343712,29.995012,120.33636,106.64508,1440000,0.38301113,28.511894,256.97644,0.11095139
183,19.8558,19.017344,29.994886,120.33055,106.64466,1440000,0.38301083,28.511368,256.9701,0.11095209
184,19.7702,19.216608,29.994179,120.32279,106.64161,1440000,0.38301054,28.510983,256.9586,0.11095556
185,20.4125,19.4304,29.99401,120.31882,106.640686,1440000,0.38301027,28.510777,256.95352,0.110956945
186,19.9424,19.210816,29.993654,120.31228,106.63874,1440000,0.38301,28.51033,256.94467,0.11095903
187,18.4792,17.914016,29.993523,120.30855,106.63834,1440000,0.38300973,28.510036,256.9404,0.11095972
188,19.0811,18.609312,29.994104,120.30884,106.64075,1440000,0.38300946,28.509865,256.9437,0.11095764
189,23.2938,22.635552,29.995287,120.31149,106.645874,1440000,0.3830092,28.50961,256.95264,0.11095278
190,17.6704,17.07552,29.994442,120.3076,106.64372,1440000,0.3830089,28.509562,256.94577,0.11095556
191,18.6768,18.148896,29.993874,120.302246,106.64277,1440000,0.38300866,28.509151,256.93887,0.110956945
192,19.0277,18.453984,29.99329,120.29686,106.64161,1440000,0.3830084,28.508718,256.93176,0.11095833
193,18.6872,18.099584,29.99281,120.2925,106.64103,1440000,0.38300815,28.508297,256.92633,0.11095903
194,18.8233,18.253952,29.992609,120.28886,106.64131,1440000,0.3830079,28.507902,256.9228,0.11095903
195,19.0431,17.816864,29.992064,120.285614,106.64005,1440000,0.38300765,28.507698,256.91772,0.11096042
196,19.9166,19.199264,29.992859,120.28795,106.64359,1440000,0.3830074,28.507547,256.9244,0.110956945
197,18.1156,17.3056,29.992283,120.28346,106.64174,1440000,0.38300714,28.507313,256.91748,0.11095903
198,19.1543,18.335744,29.992014,120.27901,106.641075,1440000,0.3830069,28.506893,256.9121,0.11095972
199,17.9481,17.22976,29.992596,120.2773,106.64329,1440000,0.38300663,28.50648,256.91318,0.11095764
200,21.168,20.369408,29.992683,120.2748,106.642784,1440000,0.3830064,28.506336,256.91028,0.11095833
201,18.2578,17.543296,29.992327,120.27087,106.64089,1440000,0.38300613,28.506186,256.90408,0.11096042
202,18.766,17.97648,29.992659,120.26695,106.64118,1440000,0.3830059,28.505817,256.9008,0.11096042
203,18.3334,17.55136,29.992165,120.26038,106.63876,1440000,0.38300562,28.505482,256.8913,0.110963196
204,17.9171,17.222432,29.992296,120.25847,106.63902,1440000,0.38300538,28.505314,256.88977,0.110963196
205,18.0392,17.455104,29.991621,120.251366,106.63588,1440000,0.38300514,28.50499,256.87885,0.11096667
206,17.7884,17.242304,29.991632,120.24809,106.635445,1440000,0.3830049,28.50476,256.87518,0.11096736
207,17.9433,17.366464,29.992283,120.24667,106.63695,1440000,0.38300467,28.504484,256.87592,0.110965975
208,18.8445,18.337568,29.992884,120.24486,106.63794,1440000,0.38300443,28.50428,256.87567,0.110965274
209,17.93,17.43872,29.993073,120.24198,106.63742,1440000,0.3830042,28.504105,256.87247,0.110965975
210,18.7085,18.098176,29.993097,120.238686,106.636314,1440000,0.38300395,28.503975,256.8681,0.11096736
211,19.1228,18.52704,29.993498,120.236084,106.636375,1440000,0.3830037,28.503736,256.86597,0.11096736
212,18.9225,18.340768,29.99294,120.22893,106.633286,1440000,0.38300344,28.503431,256.85516,0.11097083
213,18.762,18.071168,29.992628,120.22495,106.6316,1440000,0.3830032,28.503304,256.84918,0.11097292
214,18.3658,17.766496,29.992397,120.220856,106.62972,1440000,0.38300294,28.503149,256.843,0.110975
215,18.1951,17.277088,29.992622,120.219696,106.629745,1440000,0.3830027,28.503048,256.84204,0.110975
216,18.1838,17.37264,29.992466,120.21575,106.62884,1440000,0.38300246,28.50285,256.83707,0.11097639
217,18.9718,18.276576,29.992367,120.21089,106.627655,1440000,0.38300222,28.502523,256.83093,0.11097778
218,18.1265,17.520864,29.99256,120.20865,106.627396,1440000,0.38300195,28.502447,256.8286,0.11097847
219,19.2753,18.648768,29.992798,120.20582,106.62771,1440000,0.38300171,28.502193,256.82632,0.11097847
220,18.2041,17.55072,29.992472,120.200836,106.62664,1440000,0.38300148,28.501842,256.81995,0.11097986
221,17.8362,17.261632,29.99293,120.19984,106.628174,1440000,0.38300124,28.501595,256.82092,0.11097847
222,17.7162,17.130464,29.993149,120.19821,106.62913,1440000,0.383001,28.501368,256.8205,0.11097778
223,17.8509,17.293312,29.992916,120.19526,106.62893,1440000,0.38300076,28.50117,256.8171,0.11097847
224,18.0319,17.155584,29.99164,120.18765,106.62375,1440000,0.38300052,28.501038,256.80304,0.11098403
225,17.741,17.124896,29.992428,120.18757,106.62657,1440000,0.38300028,28.500713,256.80658,0.11098125
226,17.9303,17.305024,29.99211,120.18192,106.624794,1440000,0.38300008,28.50039,256.79883,0.110983334
227,18.203,17.560608,29.99203,120.17878,106.62395,1440000,0.38299984,28.500294,256.79474,0.11098472
228,18.2256,17.194464,29.99231,120.17663,106.62418,1440000,0.3829996,28.500114,256.79312,0.11098472
229,18.9322,18.287424,29.992779,120.17493,106.62521,1440000,0.3829994,28.499912,256.7929,0.11098403
230,18.0179,17.411552,29.992592,120.17058,106.62413,1440000,0.38299912,28.499645,256.7873,0.11098541
231,17.9276,17.319392,29.992422,120.16859,106.62368,1440000,0.38299888,28.499535,256.7847,0.11098611
232,17.8927,17.279584,29.991772,120.163956,106.6219,1440000,0.38299868,28.499287,256.77765,0.11098819
233,18.1738,17.529664,29.992054,120.16421,106.62357,1440000,0.38299844,28.499172,256.77985,0.11098681
234,18.5928,18.00224,29.992397,120.16452,106.62497,1440000,0.3829982,28.499044,256.7819,0.11098541
235,17.9469,17.349408,29.991753,120.15899,106.62253,1440000,0.38299796,28.4988,256.77325,0.11098819
236,17.804,17.157568,29.99158,120.15522,106.621956,1440000,0.38299772,28.49848,256.76877,0.110988885
237,18.6467,18.059456,29.991692,120.15301,106.622086,1440000,0.3829975,28.49826,256.76678,0.110988885
238,17.8842,17.274176,29.992748,120.15447,106.62568,1440000,0.38299727,28.498047,256.7729,0.11098541
239,18.7203,18.112,29.99308,120.15312,106.6264,1440000,0.38299704,28.497837,256.7726,0.11098472
240,17.6402,17.043456,29.993286,120.15101,106.62736,1440000,0.3829968,28.497551,256.77164,0.11098403
241,18.1438,17.5104,29.993185,120.1485,106.62753,1440000,0.3829966,28.49728,256.76923,0.11098403
242,20.5531,19.460096,29.993256,120.14674,106.62822,1440000,0.38299635,28.496992,256.76822,0.110983334
243,20.101,19.17184,29.993256,120.14314,106.62837,1440000,0.38299608,28.496609,256.76477,0.110983334
244,19.7151,18.981536,29.991978,120.134186,106.62394,1440000,0.38299584,28.496231,256.7501,0.11098819
245,17.8091,17.186816,29.99178,120.12844,106.62284,1440000,0.3829956,28.495808,256.74307,0.110989586
246,17.5845,16.94928,29.99243,120.12762,106.62443,1440000,0.38299537,28.495605,256.74448,0.11098819
247,17.2383,16.662528,29.992792,120.123665,106.6247,1440000,0.38299513,28.495237,256.74115,0.11098819
248,17.8999,17.340416,29.992191,120.1171,106.62142,1440000,0.38299492,28.49497,256.7307,0.110991664
249,17.8747,17.30416,29.992285,120.11353,106.62083,1440000,0.38299468,28.494696,256.72665,0.110992365
250,17.4867,16.932864,29.992666,120.11277,106.621796,1440000,0.38299447,28.494583,256.72723,0.110991664
251,17.5704,16.989184,29.992117,120.108154,106.61936,1440000,0.38299423,28.494453,256.71964,0.11099444
252,18.5039,17.927744,29.992666,120.10761,106.62143,1440000,0.38299403,28.494148,256.7217,0.110992365
253,17.2625,16.777216,29.992147,120.10273,106.61963,1440000,0.3829938,28.493885,256.7145,0.11099444
254,17.3149,16.755104,29.992104,120.09973,106.61991,1440000,0.38299358,28.493576,256.71173,0.11099444
255,17.6467,16.852992,29.992111,120.09748,106.620224,1440000,0.38299337,28.493362,256.70984,0.11099444
256,18.4114,17.366496,29.991823,120.094284,106.619316,1440000,0.38299313,28.493233,256.7054,0.11099584
257,17.746,17.076768,29.99161,120.090164,106.61836,1440000,0.3829929,28.493004,256.70013,0.11099722
258,17.3799,16.820224,29.991566,120.08685,106.618095,1440000,0.38299268,28.492779,256.6965,0.110997915
259,17.6137,17.074272,29.99221,120.0869,106.61946,1440000,0.38299248,28.492651,256.69855,0.11099653
260,17.3772,16.837248,29.992886,120.08586,106.62097,1440000,0.38299224,28.492422,256.6997,0.110995136
261,17.2512,16.71168,29.992191,120.07955,106.61716,1440000,0.38299203,28.49229,256.6889,0.11099931
262,17.7406,17.169184,29.99243,120.0772,106.616745,1440000,0.38299182,28.492188,256.68637,0.111
